OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"And up they goon, and doun agayn anon","And up they goon, and doun again anon",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4279,,10,10,And up they goon and doun agayn anon,And up they goon and doun again anon,u S u S u S uS uS,u S u S u S uS uS,and@conj up@adv thei@pron%pl_nom gon@v%pr_pl and@conj doun@adv ayen@adv an-on@adv,and@conj up@adv thei@pron%pl_nom gon@v%pr_pl and@conj doun@adv ayen@adv an-on@adv,green
Til that the millere sporned at a stoon,Til that the miller sporned at° a stoon,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4280,,10,10,Til that the millere sporned at a stoon,Til that the miller sporned at a stoon,u S u Sux Su S u S,u S u Su Su S u S,til@conj that@part the@def_art milnere@n spurnen@v%pt_3 at@prep a@indef_art ston@n,til@conj that@part the@def_art milnere@n spurnen@v%pt_3 at@prep a@indef_art ston@n,green
And doun he fil bakward upon his wyf,And doun he fil bakward upon his wif,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4281,,10,10,And doun he fil bakward upon his wyf,And doun he fil bakward upon his wif,u S u S uS uS u S,u S u S uS uS u S,and@conj doun@adv he@pron1%nom fallen@v%pt_3 bak-wardes@adv upon@prep his@pron1%gen wif@n,and@conj doun@adv he@pron1%nom fallen@v%pt_3 bak-wardes@adv upon@prep his@pron1%gen wif@n,green
That wiste no thyng of this nyce stryf;,That wiste° nothing of this nice strif;°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4282,DIFF,10,10,That wiste no thyng of this nyce stryf,That wiste nothing of this nice strif,u Su S u S u Su S,u Su Su S u Su S,that@pron witen@v1%pt_3  of@prep this@gram_adj nice@adj strife@n,that@pron witen@v1%pt_3  of@prep this@gram_adj nice@adj strife@n,
For she was falle aslepe a lite wight,For she was falle aslepe a lite wight°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4283,,10,10,For she was falle aslepe a lite wight,For she was falle aslepe a lite wight,u S u Sx uSx u Su S,u S u Sx uSx u Su S,for@conj she@pron%nom ben@v%pt_3 fallen@v%ppl aslepe@adv1 a@indef_art lite@adj1 wight@n,for@conj she@pron%nom ben@v%pt_3 fallen@v%ppl aslepe@adv1 a@indef_art lite@adj1 wight@n,green
"With John the clerk, that waked hadde al nyght","With John the clerk, that waked hadde al night.",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4284,,10,10,With John the clerk that waked hadde al nyght,With John the clerk that waked hadde al night,u S u S u Su Sx u S,u S u S u Su Sx u S,with@prep john@n3#propn the@def_art clerk@n that@pron waken@v%ppl haven@v%pt_3 al@gram_adj night@n,with@prep john@n3#propn the@def_art clerk@n that@pron waken@v%ppl haven@v%pt_3 al@gram_adj night@n,green
And with the fal out of hir sleep she breyde.,"And with the fal, out of hir sleep she breide°—",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4285,,10,10,And with the fal out of hir sleep she breyde,And with the fal out of hir sleep she breide,u S u S u S u S u Sx,u S u S u S u S u Sx,and@conj with@prep the@def_art fal@n oute@adv#prep of@prep hire@pron1%fem_gen slep@n she@pron%nom breiden@v1%pt_3,and@conj with@prep the@def_art fal@n oute@adv#prep of@prep hire@pron1%fem_gen slep@n she@pron%nom breiden@v1%pt_3,green
"Help! hooly croys of Bromeholm,"""" she seyde","“Help, holy crois of Bromeholm,” she seide",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4286,,10,10,Help hooly croys of Bromeholm she seyde,Help holy crois of Bromeholm she seide,u Su S u SuS u Sx,u Su S u SuS u Sx,helpen@v%imp holi@adj2 crois@n of@prep bromeholm@n#propn she@pron%nom seien@v1%pt_3,helpen@v%imp holi@adj2 crois@n of@prep bromeholm@n#propn she@pron%nom seien@v1%pt_3,green
"In manus tuas! Lord, to thee I calle!","In manus tuas!° Lord, to thee I calle!",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4287,,10,10,In manus tuas Lord to thee I calle,In manus tuas Lord to thee I calle,u Su Su S u S u Sx,u Su Su S u S u Sx,in@prep manus@lat_n tuas@lat_pron lord@n to@prep the@pron2%obj ich@pron%nom callen@v%pr_1,in@prep manus@lat_n tuas@lat_pron lord@n to@prep the@pron2%obj ich@pron%nom callen@v%pr_1,green
"Awak, Symond! The feend is on me falle.","Awak, Simond! the feend° is on us falle",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4288,DIFF,10,10,Awak Symond The feend is on me falle,Awak Simond the feend is on us falle,uS uS u S u S u Sx,uS uS u S u S u Sx,awaken@v%imp simond@n#propn the@def_art fend@n ben@v%pr_3 on@prep  fallen@v%ppl,awaken@v%imp simond@n#propn the@def_art fend@n ben@v%pr_3 on@prep  fallen@v%ppl,
Myn herte is broken; help! I nam but deed!,"Min herte is broken, help, I nam° but deed;",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4289,,10,10,Myn herte is broken help I nam but deed,Min herte is broken help I nam but deed,u Sx u Su S u S u S,u Sx u Su S u S u S,min@pron%gen herte@n ben@v%pr_3 breken@v%ppl helpen@v%imp ich@pron%nom ben@v%pr_1_neg but@conj ded@adj,min@pron%gen herte@n ben@v%pr_3 breken@v%ppl helpen@v%imp ich@pron%nom ben@v%pr_1_neg but@conj ded@adj,green
Ther lyth oon upon my wombe and on myn heed.,Ther lith oon° on my wombe° and on min heed;,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4290,DIFF,0,10,Ther lyth oon upon my wombe and on myn heed,Ther lith oon on my wombe and on min heed,         ,u S u S u Sx u S u S,ther@adv lien@v1%pr_3 on@pron on@prep min@pron%gen wombe@n and@conj  min@pron%gen hed@n1,ther@adv lien@v1%pr_3 on@pron on@prep min@pron%gen wombe@n and@conj  min@pron%gen hed@n1,
"Help, Symkyn, for the false clerkes fighte!","Help, Simkin, for the false clerkes fighte.”",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4291,,10,10,Help Symkyn for the false clerkes fighte,Help Simkin for the false clerkes fighte,u Su S u Su Su Sx,u Su S u Su Su Sx,helpen@v%imp simkin@n#propn for@conj the@def_art fals@adj clerk@n%pl fighten@v%pr_pl,helpen@v%imp simkin@n#propn for@conj the@def_art fals@adj clerk@n%pl fighten@v%pr_pl,green
This John stirte up as faste as ever he myghte,¶This John sterte up° as faste as ever he mighte,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4292,,10,10,This John stirte up as faste as ever he myghte,This John sterte up as faste as ever he mighte,u S ux S u Sx u S u Sx,u S ux S u Sx u S u Sx,this@gram_adj john@n3#propn sterten@v%pt_3 up@adv as@conj faste@adv as@conj ever@adv he@pron1%nom mouen@v3%pt_3,this@gram_adj john@n3#propn sterten@v%pt_3 up@adv as@conj faste@adv as@conj ever@adv he@pron1%nom mouen@v3%pt_3,green
And graspeth by the walles to and fro,And graspeth by the walles to and fro,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4293,,10,10,And graspeth by the walles to and fro,And graspeth by the walles to and fro,u Su S u Su S u S,u Su S u Su S u S,and@conj graspen@v%pr_3 bi@prep the@def_art wal@n1%pl to@adv1 and@conj from@adv,and@conj graspen@v%pr_3 bi@prep the@def_art wal@n1%pl to@adv1 and@conj from@adv,green
To fynde a staf; and she stirte up also,To finde a staf; and she sterte up also,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4294,,10,10,To fynde a staf and she stirte up also,To finde a staf and she sterte up also,u Sx u S u x Su S uS,u Sx u S u x Su S uS,to@part finden@v%inf a@indef_art staf@n and@conj she@pron%nom sterten@v%pt_3 up@adv also@adv,to@part finden@v%inf a@indef_art staf@n and@conj she@pron%nom sterten@v%pt_3 up@adv also@adv,green
And knew the estres bet than dide this John,And knew the estres° bet° than did this John,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4295,,10,10,And knew the estres bet than dide this John,And knew the estres bet than did this John,u S u Su S u Sx u S,u S u Su S u S u S,and@conj knouen@v%pt_3 the@def_art estre@n%pl bet@adv%comp than@conj don@v1%pt_3 this@gram_adj john@n3#propn,and@conj knouen@v%pt_3 the@def_art estre@n%pl bet@adv%comp than@conj don@v1%pt_3 this@gram_adj john@n3#propn,green
And by the wal a staf she foond anon,"And by the wal a staf she fond, anon,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4296,,10,10,And by the wal a staf she foond anon,And by the wal a staf she fond anon,u S u S u S u S uS,u S u S u S u S uS,and@conj bi@prep the@def_art wal@n1 a@indef_art staf@n she@pron%nom finden@v%pt_3 an-on@adv,and@conj bi@prep the@def_art wal@n1 a@indef_art staf@n she@pron%nom finden@v%pt_3 an-on@adv,green
And saugh a litel shymeryng of a light,And saugh a litel shimering of a light,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4297,,10,10,And saugh a litel shymeryng of a light,And saugh a litel shimering of a light,u S u Su Sxu S u S,u S u Su Sxu S u S,and@conj sen@v1%pt_3 a@indef_art litel@adj shimeringe@ger of@prep a@indef_art light@n,and@conj sen@v1%pt_3 a@indef_art litel@adj shimeringe@ger of@prep a@indef_art light@n,green
For at an hole in shoon the moone bright,For at an hole in shoon the moone bright;,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4298,,10,10,For at an hole in shoon the moone bright,For at an hole in shoon the moone bright,u S u Sx u S u Su S,u S u Sx u S u Su S,for@conj at@prep a@indef_art hole@n2 in@adv shinen@v%pt_3 the@def_art mone@n1 bright@adj,for@conj at@prep a@indef_art hole@n2 in@adv shinen@v%pt_3 the@def_art mone@n1 bright@adj,green
And by that light she saugh hem bothe two,And by that light she saugh hem bothe two,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4299,,10,10,And by that light she saugh hem bothe two,And by that light she saugh hem bothe two,u S u S u S u Su S,u S u S u S u Su S,and@conj bi@prep that@art&gram_adj light@n she@pron%nom sen@v1%pt_3 hem@pron%pl_obj bothe@num_adj two@num_adj,and@conj bi@prep that@art&gram_adj light@n she@pron%nom sen@v1%pt_3 hem@pron%pl_obj bothe@num_adj two@num_adj,green
But sikerly she nyste who was who,But sikerly° she niste° who was who,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4300,,10,10,But sikerly she nyste who was who,But sikerly she niste who was who,u SuS u Su S u S,u SuS u Su S u S,but@conj sikerli@adv she@pron%nom witen@v1%pt_3_neg who@pron%nom ben@v%pt_3 who@pron%nom,but@conj sikerli@adv she@pron%nom witen@v1%pt_3_neg who@pron%nom ben@v%pt_3 who@pron%nom,green
But as she saugh a whit thyng in hir ye.,But as she saugh a whit° thing in hir eye.,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4301,,10,10,But as she saugh a whit thyng in hir ye,But as she saugh a whit thing in hir eye,u S u S u S u S u S,u S u S u S u S u S,but@conj as@conj she@pron%nom sen@v1%pt_3 a@indef_art whit@adj thing@n in@prep hire@pron1%fem_gen eie@n1,but@conj as@conj she@pron%nom sen@v1%pt_3 a@indef_art whit@adj thing@n in@prep hire@pron1%fem_gen eie@n1,green
And whan she gan this white thyng espye,And whan she gan this white thing espie,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4302,,0,10,And whan she gan this white thyng espye,And whan she gan this white thing espie,       ,u S u S u Su S uS,and@conj whan@adv&conj she@pron%nom ginnen@v%pt_3 this@gram_adj whit@adj thing@n aspien@v%inf,and@conj whan@adv&conj she@pron%nom ginnen@v%pt_3 this@gram_adj whit@adj thing@n aspien@v%inf,green
She wende the clerk hadde wered a volupeer,She wend° the clerk had wered a volupeer.°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4303,,10,10,She wende the clerk hadde wered a volupeer,She wend the clerk had wered a volupeer,x ux S u Sx uS u SuS,x u S u S uS u SuS,she@pron%nom wenen@v2%pt_3 the@def_art clerk@n haven@v%pt_3 weren@v2%ppl a@indef_art voluper@n,she@pron%nom wenen@v2%pt_3 the@def_art clerk@n haven@v%pt_3 weren@v2%ppl a@indef_art voluper@n,green
And with the staf she drow ay neer and neer,And with the staf she drough° ay neer and neer,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4304,DIFF,10,10,And with the staf she drow ay neer and neer,And with the staf she drough ay neer and neer,u S u S u S u S u S,u S u S u S u S u S,and@conj with@prep the@def_art staf@n she@pron%nom drauen@v%pt_3 ai@adv nerre@adv%comp and@conj nerre@adv%comp,and@conj with@prep the@def_art staf@n she@pron%nom drauen@v%pt_3 ai@adv nerre@adv%comp and@conj nerre@adv%comp,green
And wende han hit this Aleyn at the fulle,"And wende han hit° this Alein atte fulle,°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4305,DIFF,10,10,And wende han hit this Aleyn at the fulle,And wende han hit this Alein atte fulle,u Sx u S u Su S u Sx,u Sx u S u Su Su Sx,and@conj wenen@v2%pt_3 haven@v%inf hitten@v%ppl this@gram_adj alein@n1#propn at@prep fulle@n1,and@conj wenen@v2%pt_3 haven@v%inf hitten@v%ppl this@gram_adj alein@n1#propn at@prep fulle@n1,green
And smoot the millere on the pyled skulle,And smoot the millere on the piled° skulle,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4306,,10,10,And smoot the millere on the pyled skulle,And smoot the millere on the piled skulle,u S u Sux S u Su Sx,u S u Sux S u Su Sx,and@conj smiten@v%pt_3 the@def_art milnere@n on@prep the@def_art pilen@v1#adj%ppl sculle@n,and@conj smiten@v%pt_3 the@def_art milnere@n on@prep the@def_art pilen@v1#adj%ppl sculle@n,green
"That doun he gooth, and cride, """"Harrow! I dye!","That doun he gooth and cried, “Harrow!° I die!”",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4307,,10,0,That doun he gooth and cride Harrow I dye,That doun he gooth and cried Harrow I die,u S u S u Sx uS u S,        ,that@conj doun@adv he@pron1%nom gon@v%pr_3 and@conj crien@v%pt_3 harou@interj ich@pron%nom dien@v%pr_1,that@conj doun@adv he@pron1%nom gon@v%pr_3 and@conj crien@v%pt_3 harou@interj ich@pron%nom dien@v%pr_1,green
Thise clerkes beete hym weel and lete hym lye,¶Thise clerkes bete° him weel and lete him lie;,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4308,,10,10,Thise clerkes beete hym weel and lete hym lye,Thise clerkes bete him weel and lete him lie,ux Su Sx u S u Sx u S,ux Su Sx u S u Sx u S,these@gram_adj%pl clerk@n%pl beten@v1%pt_pl him@pron%obj wel@adv and@conj leten@v%pt_pl him@pron%obj lien@v1%inf,these@gram_adj%pl clerk@n%pl beten@v1%pt_pl him@pron%obj wel@adv and@conj leten@v%pt_pl him@pron%obj lien@v1%inf,green
"And greythen hem, and tooke hir hors anon","And greithen hem,° and tooke hir hors anon",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4309,,10,10,And greythen hem and tooke hir hors anon,And greithen hem and tooke hir hors anon,u Su S u Sx u S uS,u Su S u Sx u S uS,and@conj greithen@v%pr_pl hem@pron%pl_obj and@conj taken@v%pt_pl here@pron%pl_gen hors@n an-on@adv,and@conj greithen@v%pr_pl hem@pron%pl_obj and@conj taken@v%pt_pl here@pron%pl_gen hors@n an-on@adv,green
"And eek hire mele, and on hir wey they gon.","And eek hir mele, and on hir wey they gon.",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4310,,10,10,And eek hire mele and on hir wey they gon,And eek hir mele and on hir wey they gon,u S ux Sx u S u S u S,u S u Sx u S u S u S,and@conj ek@adv here@pron%pl_gen mele@n1 and@conj on@prep here@pron%pl_gen wei@n thei@pron%pl_nom gon@v%pr_pl,and@conj ek@adv here@pron%pl_gen mele@n1 and@conj on@prep here@pron%pl_gen wei@n thei@pron%pl_nom gon@v%pr_pl,green
And at the mille yet they tooke hir cake,And at the mille yet they tooke hir cake,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4311,,10,10,And at the mille yet they tooke hir cake,And at the mille yet they tooke hir cake,u S u Su S u Sx u Sx,u S u Su S u Sx u Sx,and@conj at@prep the@def_art milne@n yet@adv thei@pron%pl_nom taken@v%pt_pl here@pron%pl_gen cake@n,and@conj at@prep the@def_art milne@n yet@adv thei@pron%pl_nom taken@v%pt_pl here@pron%pl_gen cake@n,green
"Of half a busshel flour, ful wel ybake.","Of half a busshel flour, ful wel ybake.°",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4312,,10,10,Of half a busshel flour ful wel ybake,Of half a busshel flour ful wel ybake,u S u Su S u S uSx,u S u Su S u S uSx,of@prep half@n a@indef_art busshel@n1#adj flour@n2 ful@adv wel@adv baken@v#adj%ppl,of@prep half@n a@indef_art busshel@n1#adj flour@n2 ful@adv wel@adv baken@v#adj%ppl,green
Thus is the proude millere wel ybete,¶Thus is the proude miller wel ybete,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4313,,10,10,Thus is the proude millere wel ybete,Thus is the proude miller wel ybete,u S u Sx uSu S uSx,u S u Su Su S uSx,thus@adv ben@v%pr_3 the@def_art proud@adj milnere@n wel@adv beten@v1%ppl,thus@adv ben@v%pr_3 the@def_art proud@adj milnere@n wel@adv beten@v1%ppl,green
And hath ylost the gryndynge of the whete,And hath ylost the grinding of the whete,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4314,,10,10,And hath ylost the gryndynge of the whete,And hath ylost the grinding of the whete,u S uS u Sux S u Sx,u S uS u Su S u Sx,and@conj haven@v%pr_3 losen@v2%ppl the@def_art grindinge@ger of@prep the@def_art whete@n,and@conj haven@v%pr_3 losen@v2%ppl the@def_art grindinge@ger of@prep the@def_art whete@n,green
And payed for the soper everideel,And payed for the soper everideel°,data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4315,,10,10,And payed for the soper everideel,And payed for the soper everideel,u Su S u Su SxuS,u Su S u Su SxuS,and@conj paien@v%ppl for@prep the@def_art sopere@n1 everi-del@adv,and@conj paien@v%ppl for@prep the@def_art sopere@n1 everi-del@adv,green
"Of Aleyn and of John, that bette hym weel.","Of Alein and of John, that bette° him weel.",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4316,,10,10,Of Aleyn and of John that bette hym weel,Of Alein and of John that bette him weel,u Su S u S u Sx u S,u Su S u S u Sx u S,of@prep alein@n1#propn and@conj of@prep john@n3#propn that@pron beten@v1%pt_pl him@pron%obj wel@adv,of@prep alein@n1#propn and@conj of@prep john@n3#propn that@pron beten@v1%pt_pl him@pron%obj wel@adv,green
"His wyf is swyved, and his doghter als.","His wif is swived,° and his doghter als;",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4317,,10,10,His wyf is swyved and his doghter als,His wif is swived and his doghter als,u S u Su S u Su S,u S u Su S u Su S,his@pron1%gen wif@n ben@v%pr_3 swiven@v%ppl and@conj his@pron1%gen doughter@n also@adv,his@pron1%gen wif@n ben@v%pr_3 swiven@v%ppl and@conj his@pron1%gen doughter@n also@adv,green
"Lo, swich it is a millere to be fals!","Lo, swich it is a miller to be fals!",data/riverside_cats/RvT_riv.cat,data/oxford_txts/RvT_oxford.txt,data/csvs/RvT,The Reeve's Tale 4318,,10,10,Lo swich it is a millere to be fals,Lo swich it is a miller to be fals,u S u S u Sux S u S,u S u S u Su S u S,lo@interj swich@gram_adj hit@pron ben@v%pr_3 a@indef_art milnere@n to@part ben@v%inf fals@adj,lo@interj swich@gram_adj hit@pron ben@v%pr_3 a@indef_art milnere@n to@part ben@v%inf fals@adj,green
