"Listeth, lordes, in good entent,",||,"Listeth,° lords, in good entent,"
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 728,,,0,and@conj,ich@pron%nom,you@pron%pl_obj,tellen@v%pr_1,in@prep,god@adj,certain@n
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 728,,,0,And,I,yow,telle,in,good,certain
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 728,,,0,,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 728,,,0,and@conj,ich@pron%nom,you@pron%pl_obj,tellen@v%pr_1,in@prep,god@adj,certain@n

He hadde a semely nose.,||,    He hadde a semly° nose.
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 729,,,0,He,hadde,a,semely,nose
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 729,,,0,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 729,,,0,he@pron1%nom,haven@v%pt_3,a@indef_art,semeli@adj,nose@n1
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 729,,,0,He,hadde,a,semly,nose
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 729,,,0,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 729,,,0,he@pron1%nom,haven@v%pt_3,a@indef_art,semeli@adj,nose@n1

"His heer, his berd was lyk saffroun,",||,"His heer, his berd was lik saffroun,°"
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 730,,,0,His,heer,his,berd,was,lyk,saffroun
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 730,,,0,,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 730,,,0,his@pron1%gen,her@n,his@pron1%gen,berd@n1,ben@v%pt_3,like@prep,saffroun@n
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 730,,,0,His,heer,his,berd,was,lik,saffroun
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 730,,,0,,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 730,,,0,his@pron1%gen,her@n,his@pron1%gen,berd@n1,ben@v%pt_3,like@prep,saffroun@n

That to his girdel raughte adoun;,||,That to his girdel raughte° adoun;
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 731,,,0,That,to,his,girdel,raughte,adoun
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 731,,,0,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 731,,,0,that@pron,to@prep,his@pron1%gen,girdel@n,rechen@v1%pt_3,adoun@adv
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 731,,,0,That,to,his,girdel,raughte,adoun
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 731,,,0,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 731,,,0,that@pron,to@prep,his@pron1%gen,girdel@n,rechen@v1%pt_3,adoun@adv

His shoon of cordewane.,||,    His shoon° of cordewane.°
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 732,,,0,His,shoon,of,cordewane
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 732,,,0,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 732,,,0,his@pron1%gen,sho@n%pl,of@prep,cordewane@n
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 732,,,0,His,shoon,of,cordewane
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 732,,,0,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 732,,,0,his@pron1%gen,sho@n%pl,of@prep,cordewane@n

"Of Brugges were his hosen broun,",||,"Of Brugges were his hosen° broun,"
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 733,,,0,Of,Brugges,were,his,hosen,broun
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 733,,,0,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 733,,,0,of@prep,brugges@n#propn,ben@v%pt_pl,his@pron1%gen,hose@n%pl,broun@adj
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 733,,,0,Of,Brugges,were,his,hosen,broun
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 733,,,0,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 733,,,0,of@prep,brugges@n#propn,ben@v%pt_pl,his@pron1%gen,hose@n%pl,broun@adj

"His robe was of syklatoun,",||,"His robe was of siclatoun,°"
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 734,,,0,His,robe,was,of,syklatoun
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 734,,,0,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 734,,,0,his@pron1%gen,robe@n,ben@v%pt_3,of@prep,siclatoun@n
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 734,,,0,His,robe,was,of,siclatoun
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 734,,,0,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 734,,,0,his@pron1%gen,robe@n,ben@v%pt_3,of@prep,siclatoun@n

That coste many a jane.,||,    That coste many a jane.°
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 735,,,0,That,coste,many,a,jane
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 735,,,0,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 735,,,0,that@pron,costen@v%pt_3,mani@gram_adj,a@indef_art,gene@n
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 735,,,0,That,coste,many,a,jane
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 735,,,0,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 735,,,0,that@pron,costen@v%pt_3,mani@gram_adj,a@indef_art,gene@n

"He koude hunte at wilde deer,",||,"He coude° hunte at° wilde deer,"
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 736,,,0,He,koude,hunte,at,wilde,deer
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 736,,,0,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 736,,,0,he@pron1%nom,connen@v%pt_3,hunten@v%inf,at@prep,wilde@adj,der@n
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 736,,,0,He,coude,hunte,at,wilde,deer
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 736,,,0,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 736,,,0,he@pron1%nom,connen@v%pt_3,hunten@v%inf,at@prep,wilde@adj,der@n

And ride an haukyng for river,||,"And ride an hauking for riveer,°"
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 737,,,0,And,ride,an,haukyng,for,river
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 737,,,0,,,,,,
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 737,,,0,and@conj,riden@v%inf,on@prep,hauking@ger1,for@prep,rivere@n
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 737,,,0,And,ride,an,hauking,for,riveer
data/riverside_cats/Thop_riv.cat,data/oxford_txts/Thop_oxford.txt,data/csvs/Thop,Sir Thopas 737,,,0,,,,,,
