"Owt of thise blake wawes for to saylle,",||,"Out of these blake wawes for to saile,"
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 15,,,10,wher-for@adv,ich@pron%nom,willen@v%pr_1_neg,haven@v%inf,neither@conj,thank@n,ne@conj1,blame@n
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 15,,,10,Wherfore,I,nil,have,neither,thank,ne,blame
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 15,,,10,uSx,u,S,ux,Su,S,u,Sx
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 15,,,10,wher-for@adv,ich@pron%nom,willen@v%pr_1_neg,haven@v%inf,neither@conj,thank@n,ne@conj1,blame@n

"Of al this werk, but prey yow mekely,",||,"Of al this werk, but pray yow mekely,"
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 16,,,10,Of,al,this,werk,but,prey,yow,mekely
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 16,,,10,u,S,u,S,u,S,u,SuS
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 16,,,10,of@prep,al@gram_adj,this@gram_adj,werk@n,but@conj,preien@v1%pr_1,you@pron%pl_obj,mekli@adv
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 16,,,10,Of,al,this,werk,but,pray,yow,mekely
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 16,,,10,u,S,u,S,u,S,u,SuS
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 16,,,10,of@prep,al@gram_adj,this@gram_adj,werk@n,but@conj,preien@v1%pr_1,you@pron%pl_obj,mekli@adv

"Disblameth me if any word be lame,",||,"Disblameth me, if any word be lame,"
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 17,,,10,Disblameth,me,if,any,word,be,lame
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 17,,,10,uSu,S,u,Su,S,u,Sx
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 17,,,10,disblamen@v%imp,me@pron2%obj,if@conj,ani@gram_adj,word@n,ben@v%pr_3,lame@adj
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 17,,,10,Disblameth,me,if,any,word,be,lame
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 17,,,10,uSu,S,u,Su,S,u,Sx
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 17,,,10,disblamen@v%imp,me@pron2%obj,if@conj,ani@gram_adj,word@n,ben@v%pr_3,lame@adj

"For as myn auctour seyde, so sey I.",||,"For as min auctor seide, so seye I."
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 18,,,10,For,as,myn,auctour,seyde,so,sey,I
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 18,,,10,u,S,u,Su,Su,S,u,S
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 18,,,10,for@conj,as@conj,min@pron%gen,auctour@n,seien@v1%pt_3,so@adv,seien@v1%pr_1,ich@pron%nom
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 18,,,10,For,as,min,auctor,seide,so,seye,I
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 18,,,10,u,S,u,Su,Su,S,u,S
data/riverside_cats/TC2_riv.cat,data/oxford_txts/TC2_oxford.txt,data/csvs/TC2,Troilus and Criseyde; Book II 18,,,10,for@conj,as@conj,min@pron%gen,auctour@n,seien@v1%pt_3,so@adv,seien@v1%pr_1,ich@pron%nom

"Ek though I speeke of love unfelyngly,",||,"Eek though I speke of love unfelingly,"
