Source_File,Headword,Tag,Ending,Count,Percent
TC5_gui_complete.csv,knouen,v%pt_3,other,2,100.00%
TC5_gui_complete.csv,knouen,v%pr_pl,-en,1,50.00%
TC5_gui_complete.csv,knouen,v%pr_pl,-e,1,50.00%
TC5_gui_complete.csv,knouen,v%inf,-en,5,100.00%
TC5_gui_complete.csv,knouen,v%ppl,-en,1,100.00%
TC5_gui_complete.csv,liven,v%inf,-en,1,100.00%
TC5_gui_complete.csv,semen,v%pr_3,-eth,2,100.00%
TC5_gui_complete.csv,semen,v%pt_3,-ed,1,100.00%
TC5_gui_complete.csv,brennen,v%inf,-en,1,100.00%
TC5_gui_complete.csv,brennen,v%ppl_abs,-d,1,100.00%
TC5_gui_complete.csv,brennen,v%ppl,-t,1,100.00%
TC5_gui_complete.csv,offren,v%imp,-e,1,100.00%
TC5_gui_complete.csv,shinen,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,felen,v%pr_1,-e,2,100.00%
TC5_gui_complete.csv,felen,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,felen,v%inf,-e,1,100.00%
TC5_gui_complete.csv,sorwen,v%inf,-en,1,100.00%
TC5_gui_complete.csv,trouen,v%inf,-en,4,80.00%
TC5_gui_complete.csv,trouen,v%inf,-e,1,20.00%
TC5_gui_complete.csv,leten,v%imp,-t,5,100.00%
TC5_gui_complete.csv,leten,v%inf,-en,1,100.00%
TC5_gui_complete.csv,worthen,v%inf,-en,1,100.00%
TC5_gui_complete.csv,bitiden,v%pr_3,-t,1,50.00%
TC5_gui_complete.csv,bitiden,v%pr_3,-de,1,50.00%
TC5_gui_complete.csv,fonden,v%inf,-de,1,100.00%
TC5_gui_complete.csv,breken,v%inf,-en,1,100.00%
TC5_gui_complete.csv,breken,v%ppl,-en,1,100.00%
TC5_gui_complete.csv,dreden,v%imp,-ed,1,100.00%
TC5_gui_complete.csv,dreden,v%inf,-en,1,100.00%
TC5_gui_complete.csv,dreden,v%pr_1,vowel,1,100.00%
TC5_gui_complete.csv,faren,v%inf,-en,1,100.00%
TC5_gui_complete.csv,faren,v%ppl,-en,1,100.00%
TC5_gui_complete.csv,faren,v%imp,-e,1,25.00%
TC5_gui_complete.csv,faren,v%imp,-eth,2,50.00%
TC5_gui_complete.csv,faren,v%imp,other,1,25.00%
TC5_gui_complete.csv,counten,v%pr_1,-te,1,100.00%
TC5_gui_complete.csv,proceden,v%pr_pl,-en,1,100.00%
TC5_gui_complete.csv,leven,v%imp,-e,1,50.00%
TC5_gui_complete.csv,leven,v%imp,other,1,50.00%
TC5_gui_complete.csv,leven,v%pt_3,-t,1,100.00%
TC5_gui_complete.csv,wenen,v%pr_pl,-en,1,50.00%
TC5_gui_complete.csv,wenen,v%pr_pl,-e,1,50.00%
TC5_gui_complete.csv,wenen,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,wenen,v%pr_2,-est,1,100.00%
TC5_gui_complete.csv,wenen,v%pt_3,-de,1,100.00%
TC5_gui_complete.csv,lesen,v%inf,-e,1,50.00%
TC5_gui_complete.csv,lesen,v%inf,-en,1,50.00%
TC5_gui_complete.csv,risen,v%imp,other,3,100.00%
TC5_gui_complete.csv,casten,v%inf,-te,1,100.00%
TC5_gui_complete.csv,casten,v%ppl_abs,-t,1,100.00%
TC5_gui_complete.csv,casten,v%imp,-eth,1,100.00%
TC5_gui_complete.csv,bringen,v%inf,-en,1,100.00%
TC5_gui_complete.csv,jouken,v%inf,-en,1,100.00%
TC5_gui_complete.csv,feinen,v%pr_2,-est,1,100.00%
TC5_gui_complete.csv,feinen,v%pt_3,-ed,1,100.00%
TC5_gui_complete.csv,feinen,v#adj%ppl,-ede,1,100.00%
TC5_gui_complete.csv,sufferen,v%ppl,-ed,1,100.00%
TC5_gui_complete.csv,losen,v%ppl,-t,2,100.00%
TC5_gui_complete.csv,feden,v%pt_3,-de,1,100.00%
TC5_gui_complete.csv,isen,v%ppl,-e,1,100.00%
TC5_gui_complete.csv,availen,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,beren,v%pr_3,other,1,100.00%
TC5_gui_complete.csv,beren,v%ppl,-n,3,100.00%
TC5_gui_complete.csv,entenden,v%pt_3,-ed,1,100.00%
TC5_gui_complete.csv,entenden,v%pr_2_pron,other,1,100.00%
TC5_gui_complete.csv,isenden,v%ppl,-t,1,100.00%
TC5_gui_complete.csv,passen,v%ppl,-ed,2,100.00%
TC5_gui_complete.csv,passen,v%inf,-en,1,100.00%
TC5_gui_complete.csv,passen,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,driven,v%pt_3,other,1,100.00%
TC5_gui_complete.csv,driven,v%pr_3,-eth,2,66.67%
TC5_gui_complete.csv,driven,v%pr_3,other,1,33.33%
TC5_gui_complete.csv,answeren,v%pt_3,-de,2,66.67%
TC5_gui_complete.csv,answeren,v%pt_3,-ede,1,33.33%
TC5_gui_complete.csv,fecchen,v%inf,-en,1,100.00%
TC5_gui_complete.csv,rennen,v%inf,-en,1,100.00%
TC5_gui_complete.csv,rennen,v%imp,-en,1,100.00%
TC5_gui_complete.csv,bihoten,v%pt_pl,-en,1,100.00%
TC5_gui_complete.csv,speden,v%pt_pl,-en,1,50.00%
TC5_gui_complete.csv,speden,v%pt_pl,-de,1,50.00%
TC5_gui_complete.csv,refreiden,v%inf,-en,1,100.00%
TC5_gui_complete.csv,senden,v%pr_3,-de,3,100.00%
TC5_gui_complete.csv,senden,v%pr_2,-de,1,100.00%
TC5_gui_complete.csv,japen,v%pt_3,-ed,1,100.00%
TC5_gui_complete.csv,shitten,v%ppl,-et,1,100.00%
TC5_gui_complete.csv,chaungen,v#adj%ppl,-ed,2,100.00%
TC5_gui_complete.csv,chaungen,v%ppl,-ed,1,100.00%
TC5_gui_complete.csv,ouen,v%pt_2_pron,other,1,100.00%
TC5_gui_complete.csv,ouen,v%pt_3,-te,3,100.00%
TC5_gui_complete.csv,ouen,v%pt_1,-te,1,100.00%
TC5_gui_complete.csv,ouen,v%pt_2,-est,1,100.00%
TC5_gui_complete.csv,wenden,v%ppl,-t,1,100.00%
TC5_gui_complete.csv,wenden,v%pt_3,-te,3,100.00%
TC5_gui_complete.csv,wenden,v%pt_1,-t,1,100.00%
TC5_gui_complete.csv,wonen,v%ppl,-t,3,100.00%
TC5_gui_complete.csv,enluminen,v%ppl_abs,-ed,1,100.00%
TC5_gui_complete.csv,cacchen,v%pt_3,-te,1,100.00%
TC5_gui_complete.csv,singen,v%inf,-en,1,100.00%
TC5_gui_complete.csv,singen,v%pt_3,other,1,100.00%
TC5_gui_complete.csv,imaginen,v%pt_3,-ed,1,100.00%
TC5_gui_complete.csv,imaginen,v%inf,-en,1,100.00%
TC5_gui_complete.csv,waxen,v%inf,-en,2,100.00%
TC5_gui_complete.csv,waxen,v%ppl,-en,3,100.00%
TC5_gui_complete.csv,sounen,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,twinnen,v%ppl,-ed,1,100.00%
TC5_gui_complete.csv,neden,v%pt_3,-ede,1,100.00%
TC5_gui_complete.csv,neden,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,biholden,v%pt_3,-d,1,100.00%
TC5_gui_complete.csv,siken,v%ppl,-ed,1,100.00%
TC5_gui_complete.csv,ipassen,v%ppl_abs,-ed,1,100.00%
TC5_gui_complete.csv,remembren,v%pt_3,-ed,1,100.00%
TC5_gui_complete.csv,causen,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,reulen,v%inf,-en,1,100.00%
TC5_gui_complete.csv,assaien,v%inf,other,1,100.00%
TC5_gui_complete.csv,assaien,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,assaien,v%prp_abs,-e,1,100.00%
TC5_gui_complete.csv,winnen,v%inf,-en,2,100.00%
TC5_gui_complete.csv,winnen,v%pt_3,-n,1,100.00%
TC5_gui_complete.csv,mornen,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,happen,v%pr_3,-e,1,100.00%
TC5_gui_complete.csv,happen,v%inf,-e,1,50.00%
TC5_gui_complete.csv,happen,v%inf,-en,1,50.00%
TC5_gui_complete.csv,tressen,v%ppl_abs,-ed,1,100.00%
TC5_gui_complete.csv,joinen,v%pt_pl,-en,1,100.00%
TC5_gui_complete.csv,writen,v%pr_pl,-en,1,100.00%
TC5_gui_complete.csv,writen,v%ppl,-en,1,100.00%
TC5_gui_complete.csv,writen,v%pr_3,-te,1,100.00%
TC5_gui_complete.csv,writen,v%pt_3,-t,3,100.00%
TC5_gui_complete.csv,writen,v%inf,-te,2,66.67%
TC5_gui_complete.csv,writen,v%inf,-en,1,33.33%
TC5_gui_complete.csv,writen,v%imp,-eth,1,100.00%
TC5_gui_complete.csv,striven,v%pt_3,other,1,100.00%
TC5_gui_complete.csv,formen,v%ppl_abs,-ed,1,100.00%
TC5_gui_complete.csv,amenden,v%inf,-en,1,100.00%
TC5_gui_complete.csv,entechen,v#adj%ppl,-ed,1,100.00%
TC5_gui_complete.csv,longen,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,welcomen,v%pt_3,-ed,1,100.00%
TC5_gui_complete.csv,descenden,v%pr_3,-eth,2,100.00%
TC5_gui_complete.csv,descenden,v%pt_3,-ed,1,100.00%
TC5_gui_complete.csv,tarien,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,tarien,v%ppl,-ed,2,100.00%
TC5_gui_complete.csv,athinken,v%inf,-en,1,100.00%
TC5_gui_complete.csv,understonden,v%imp,-eth,1,100.00%
TC5_gui_complete.csv,understonden,v%pt_3,-d,1,100.00%
TC5_gui_complete.csv,understonden,v%ppl,-de,1,100.00%
TC5_gui_complete.csv,agasten,v%ppl,-t,1,100.00%
TC5_gui_complete.csv,destroien,v%ppl,-ed,1,100.00%
TC5_gui_complete.csv,vouchen_sauf,v%pr_pl,other,1,100.00%
TC5_gui_complete.csv,vouchen_sauf,v%inf,other,1,100.00%
TC5_gui_complete.csv,sechen,v%pr_1,-e,1,100.00%
TC5_gui_complete.csv,graunten,v%inf,-te,1,100.00%
TC5_gui_complete.csv,preven,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,wedden,v%ppl,-ed,1,100.00%
TC5_gui_complete.csv,disposen,v%ppl,-ed,1,100.00%
TC5_gui_complete.csv,listen,v%pr_3,-t,6,85.71%
TC5_gui_complete.csv,listen,v%pr_3,-te,1,14.29%
TC5_gui_complete.csv,listen,v%pt_3,-te,1,100.00%
TC5_gui_complete.csv,werken,v%inf,-e,1,100.00%
TC5_gui_complete.csv,touchen,v%pr_pl,-en,1,100.00%
TC5_gui_complete.csv,menen,v%pr_1,-e,1,100.00%
TC5_gui_complete.csv,menen,v%pr_3,-eth,2,100.00%
TC5_gui_complete.csv,sheuen,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,sheuen,v%ppl,-ed,1,100.00%
TC5_gui_complete.csv,sheuen,v%inf,-en,1,100.00%
TC5_gui_complete.csv,sheuen,v%pr_pl,-en,1,100.00%
TC5_gui_complete.csv,hurten,v%ppl,-t,1,100.00%
TC5_gui_complete.csv,kepen,v%inf,-en,1,100.00%
TC5_gui_complete.csv,helen,v%inf,-en,1,100.00%
TC5_gui_complete.csv,falsen,v%pt_3,-ed,1,100.00%
TC5_gui_complete.csv,falsen,v%inf,-en,1,100.00%
TC5_gui_complete.csv,rollen,v%ppl,-ed,1,100.00%
TC5_gui_complete.csv,haten,v%inf,-en,2,100.00%
TC5_gui_complete.csv,haten,v%pr_1,-te,1,100.00%
TC5_gui_complete.csv,forsaken,v%pt_3,other,1,100.00%
TC5_gui_complete.csv,publishen,v%ppl,-ed,1,100.00%
TC5_gui_complete.csv,slepen,v%inf,other,1,100.00%
TC5_gui_complete.csv,slepen,v%pt_3,other,1,100.00%
TC5_gui_complete.csv,bijapen,v%ppl_abs,-ed,1,100.00%
TC5_gui_complete.csv,loken,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,rejoisen,v%pr_1,-e,1,100.00%
TC5_gui_complete.csv,abiden,v%pr_2,-est,1,100.00%
TC5_gui_complete.csv,abiden,v%pt_3,-d,1,100.00%
TC5_gui_complete.csv,bidden,v%pt_3,-d,1,100.00%
TC5_gui_complete.csv,bileven,v%inf,-en,1,100.00%
TC5_gui_complete.csv,shapen,v%inf,-e,1,100.00%
TC5_gui_complete.csv,clepen,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,eten,v%pt_3,-et,2,100.00%
TC5_gui_complete.csv,drinken,v%pt_3,other,2,100.00%
TC5_gui_complete.csv,walken,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,walken,v%pt_3,other,1,100.00%
TC5_gui_complete.csv,leien,v%pt_3,-de,1,100.00%
TC5_gui_complete.csv,bifallen,v%pt_3,other,2,100.00%
TC5_gui_complete.csv,reven,v%ppl,-t,1,100.00%
TC5_gui_complete.csv,bigilen,v%inf,-e,1,100.00%
TC5_gui_complete.csv,expounen,v%pr_pl,-en,1,100.00%
TC5_gui_complete.csv,kissen,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,kissen,v%imp,other,1,100.00%
TC5_gui_complete.csv,letten,v%ppl,-et,1,100.00%
TC5_gui_complete.csv,accorden,v%ppl,-ed,1,100.00%
TC5_gui_complete.csv,occupien,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,liken,v%pr_3,-eth,2,100.00%
TC5_gui_complete.csv,liken,v%inf,-en,1,100.00%
TC5_gui_complete.csv,defoulen,v%ppl_abs,-ed,1,100.00%
TC5_gui_complete.csv,consideren,v%ppl_abs,-ed,1,100.00%
TC5_gui_complete.csv,pleinen,v%inf,-e,1,100.00%
TC5_gui_complete.csv,commeven,v%pr_3,-e,1,50.00%
TC5_gui_complete.csv,commeven,v%pr_3,-eth,1,50.00%
TC5_gui_complete.csv,deliveren,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,clothen,v%inf,-en,1,100.00%
TC5_gui_complete.csv,lessen,v%inf,-en,1,100.00%
TC5_gui_complete.csv,callen,v%ppl,-ed,1,100.00%
TC5_gui_complete.csv,assoilen,v%inf,-en,1,100.00%
TC5_gui_complete.csv,desiren,v%pr_2,-est,1,100.00%
TC5_gui_complete.csv,claimen,v%inf,-en,1,100.00%
TC5_gui_complete.csv,bisegen,v%pt_pl,-en,1,100.00%
TC5_gui_complete.csv,crien,v%pt_3,-de,1,100.00%
TC5_gui_complete.csv,bitoknen,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,chesen,v%pt_3,other,1,100.00%
TC5_gui_complete.csv,drien,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,fighten,v%inf,-en,1,100.00%
TC5_gui_complete.csv,conceiven,v%ppl,-ed,1,100.00%
TC5_gui_complete.csv,requeren,v%pr_pl,-en,1,100.00%
TC5_gui_complete.csv,iberen,v%ppl,-n,1,100.00%
TC5_gui_complete.csv,renden,v%ppl,-t,1,100.00%
TC5_gui_complete.csv,feffen,v%inf,-e,1,100.00%
TC5_gui_complete.csv,unloven,v%inf,-en,1,100.00%
TC5_gui_complete.csv,furtheren,v%inf,-en,1,100.00%
TC5_gui_complete.csv,blamen,v%ppl,-ed,1,100.00%
TC5_gui_complete.csv,recchen,v%pr_1,-e,1,100.00%
TC5_gui_complete.csv,shamen,v%ppl,-ed,1,100.00%
TC5_gui_complete.csv,bisechen,v%pt_2,-est,1,100.00%
TC5_gui_complete.csv,itaken,v%ppl,-en,1,100.00%
TC5_gui_complete.csv,reden,v%imp,-ede,1,100.00%
TC5_gui_complete.csv,reden,v%ppl,-ed,1,100.00%
TC5_gui_complete.csv,bitraishen,v%ppl,-ed,1,100.00%
TC5_gui_complete.csv,bitraishen,v%pr_pl,-e,1,100.00%
TC5_gui_complete.csv,herkenen,v%imp,-eth,1,100.00%
TC5_gui_complete.csv,miswriten,v%pr_3,-te,1,100.00%
TC5_gui_complete.csv,mismetren,v%pr_3,-e,1,100.00%
TC5_gui_complete.csv,bien,v%pt_pl,-en,1,100.00%
TC5_gui_complete.csv,laughen,v%pt_3,other,1,100.00%
TC5_gui_complete.csv,folwen,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,sorten,v%pt_3,-ed,1,100.00%
TC5_gui_complete.csv,grouen,v%pr_3,-eth,1,100.00%
TC5_gui_complete.csv,repairen,v%imp,-eth,1,100.00%
TC5_gui_complete.csv,vouchen,v%inf,-en,1,100.00%
NPPro_gui_complete.csv,quethen,v%pt_3,-d,3,100.00%
NPPro_gui_complete.csv,haven,v%pr_pl,-n,3,100.00%
NPPro_gui_complete.csv,haven,v%pr_3,other,1,100.00%
NPPro_gui_complete.csv,haven,v%inf,-n,1,50.00%
NPPro_gui_complete.csv,haven,v%inf,-e,1,50.00%
NPPro_gui_complete.csv,haven,v%pt_3,-d,1,50.00%
NPPro_gui_complete.csv,haven,v%pt_3,-de,1,50.00%
NPPro_gui_complete.csv,haven,v%pr_1,-e,2,100.00%
NPPro_gui_complete.csv,ben,v%pr_3,other,8,80.00%
NPPro_gui_complete.csv,ben,v%pr_3,-e,2,20.00%
NPPro_gui_complete.csv,ben,v%pt_3,-e,1,100.00%
NPPro_gui_complete.csv,ben,v%pt_3_neg,-e,1,100.00%
NPPro_gui_complete.csv,ben,v%ppl,-en,1,50.00%
NPPro_gui_complete.csv,ben,v%ppl,-e,1,50.00%
NPPro_gui_complete.csv,ben,v%imp,-e,1,100.00%
NPPro_gui_complete.csv,ben,v%pr_1,-e,1,100.00%
NPPro_gui_complete.csv,ben,v%inf,-e,1,100.00%
NPPro_gui_complete.csv,seien,v%pr_1,-e,1,100.00%
NPPro_gui_complete.csv,seien,v%pr_pl,-e,1,100.00%
NPPro_gui_complete.csv,seien,v%ppl,-d,1,100.00%
NPPro_gui_complete.csv,seien,v%imp,other,1,100.00%
NPPro_gui_complete.csv,waxen,v%pr_3,-eth,1,100.00%
NPPro_gui_complete.csv,thinken,v%pr_3,-eth,1,100.00%
NPPro_gui_complete.csv,clappen,v%pr_3,-eth,1,100.00%
NPPro_gui_complete.csv,speken,v%pt_3,other,1,100.00%
NPPro_gui_complete.csv,coveren,v%pt_3,-ed,1,100.00%
NPPro_gui_complete.csv,witen,v%pr_1_neg,-t,1,100.00%
NPPro_gui_complete.csv,witen,v%pr_1,-t,1,100.00%
NPPro_gui_complete.csv,biwailen,v%inf,-e,1,100.00%
NPPro_gui_complete.csv,preien,v%pr_1,other,1,100.00%
NPPro_gui_complete.csv,fallen,v%ppl,-en,1,100.00%
NPPro_gui_complete.csv,shulen,v%pr_3,other,1,100.00%
NPPro_gui_complete.csv,reporten,v%ppl,-ed,1,100.00%
NPPro_gui_complete.csv,comen,v%imp,other,2,100.00%
NPPro_gui_complete.csv,willen,v%pr_3,other,1,100.00%
NPPro_gui_complete.csv,willen,v%pr_1,other,1,100.00%
NPPro_gui_complete.csv,serven,v%inf,-e,1,100.00%
NPPro_gui_complete.csv,recchen,v%imp,-e,1,100.00%
NPPro_gui_complete.csv,loken,v%imp,-e,1,100.00%
PF_gui_complete.csv,sliden,v%pr_3,-t,1,100.00%
PF_gui_complete.csv,astonen,v%pr_3,-eth,1,100.00%
PF_gui_complete.csv,ben,v%pr_3,-e,13,28.26%
PF_gui_complete.csv,ben,v%pr_3,other,33,71.74%
PF_gui_complete.csv,ben,v%inf,-e,12,80.00%
PF_gui_complete.csv,ben,v%inf,-en,3,20.00%
PF_gui_complete.csv,ben,v%pr_pl,-en,5,83.33%
PF_gui_complete.csv,ben,v%pr_pl,-e,1,16.67%
PF_gui_complete.csv,ben,v%pt_3,other,27,90.00%
PF_gui_complete.csv,ben,v%pt_3,-e,3,10.00%
PF_gui_complete.csv,ben,v%pr_3_neg,other,3,100.00%
PF_gui_complete.csv,ben,v%pr_2,-e,3,75.00%
PF_gui_complete.csv,ben,v%pr_2,-t,1,25.00%
PF_gui_complete.csv,ben,v%pt_pl,-e,11,100.00%
PF_gui_complete.csv,ben,v%imp,-e,1,100.00%
PF_gui_complete.csv,ben,v%pt_1,other,3,75.00%
PF_gui_complete.csv,ben,v%pt_1,-e,1,25.00%
PF_gui_complete.csv,ben,v%pt_3_neg,other,1,100.00%
PF_gui_complete.csv,ben,v%pr_1,-e,1,100.00%
PF_gui_complete.csv,ben,v%ppl,-e,1,50.00%
PF_gui_complete.csv,ben,v%ppl,-en,1,50.00%
PF_gui_complete.csv,knouen,v%pr_1,-e,1,100.00%
PF_gui_complete.csv,knouen,v%imp,other,1,100.00%
PF_gui_complete.csv,knouen,v%pr_pl,-e,2,100.00%
PF_gui_complete.csv,witen,v%pr_1,-t,1,100.00%
PF_gui_complete.csv,witen,v%pt_1_neg,-te,1,100.00%
PF_gui_complete.csv,witen,v%pr_3,-t,3,100.00%
PF_gui_complete.csv,quiten,v%pr_3,-eth,1,100.00%
PF_gui_complete.csv,happen,v%pr_3,-eth,1,100.00%
PF_gui_complete.csv,happen,v%pt_3,-ede,1,100.00%
PF_gui_complete.csv,happen,v%inf,-en,1,100.00%
PF_gui_complete.csv,willen,v%pr_3,other,3,100.00%
PF_gui_complete.csv,willen,v%pr_1,other,8,100.00%
PF_gui_complete.csv,willen,v%pr_1_neg,other,2,100.00%
PF_gui_complete.csv,willen,v%pt_1,-de,2,100.00%
PF_gui_complete.csv,willen,v%pt_3,-de,2,100.00%
PF_gui_complete.csv,durren,v%pr_1,other,2,100.00%
PF_gui_complete.csv,saven,v%pr_3,-e,1,100.00%
PF_gui_complete.csv,connen,v%pr_1,vowel,1,50.00%
PF_gui_complete.csv,connen,v%pr_1,-n,1,50.00%
PF_gui_complete.csv,connen,v%pr_2,-t,3,100.00%
PF_gui_complete.csv,connen,v%pr_3,-n,6,100.00%
PF_gui_complete.csv,writen,v%ppl,-te,1,50.00%
PF_gui_complete.csv,writen,v%ppl,-en,1,50.00%
PF_gui_complete.csv,reden,v%inf,-ede,3,100.00%
PF_gui_complete.csv,reden,v%pr_1,-ede,1,100.00%
PF_gui_complete.csv,ginnen,v%pt_3,-n,9,100.00%
PF_gui_complete.csv,ginnen,v%pt_1,-n,1,100.00%
PF_gui_complete.csv,ginnen,v%pt_pl,-e,3,75.00%
PF_gui_complete.csv,ginnen,v%pt_pl,-n,1,25.00%
PF_gui_complete.csv,thinken,v%pt_3,-te,1,100.00%
PF_gui_complete.csv,thinken,v%inf,-e,2,100.00%
PF_gui_complete.csv,maken,v%pr_1,-e,1,100.00%
PF_gui_complete.csv,maken,v%pt_3,-de,2,100.00%
PF_gui_complete.csv,maken,v%pt_2,-est,1,100.00%
PF_gui_complete.csv,maken,v%pr_pl,-en,1,100.00%
PF_gui_complete.csv,entitelen,v%ppl,-ed,1,100.00%
PF_gui_complete.csv,shulen,v%pr_1,other,6,100.00%
PF_gui_complete.csv,shulen,v%pr_pl,other,6,100.00%
PF_gui_complete.csv,shulen,v%pt_3,-de,5,100.00%
PF_gui_complete.csv,shulen,v%pr_2,-t,1,100.00%
PF_gui_complete.csv,shulen,v%pr_3,other,7,100.00%
PF_gui_complete.csv,shulen,v%pt_pl,-de,2,100.00%
PF_gui_complete.csv,seien,v%inf,-n,5,71.43%
PF_gui_complete.csv,seien,v%inf,-e,1,14.29%
PF_gui_complete.csv,seien,v%inf,other,1,14.29%
PF_gui_complete.csv,seien,v%pt_3,-de,16,100.00%
PF_gui_complete.csv,seien,v%imp,other,1,100.00%
PF_gui_complete.csv,seien,v%pr_1,-e,1,100.00%
PF_gui_complete.csv,seien,v%pt_1,-de,1,100.00%
PF_gui_complete.csv,seien,v%pt_pl,-en,1,100.00%
PF_gui_complete.csv,meten,v%pr_3,-eth,1,33.33%
PF_gui_complete.csv,meten,v%pr_3,-et,2,66.67%
PF_gui_complete.csv,meten,v%inf,-te,2,100.00%
PF_gui_complete.csv,haven,v%pr_3,other,8,100.00%
PF_gui_complete.csv,haven,v%pr_pl,-n,6,85.71%
PF_gui_complete.csv,haven,v%pr_pl,-e,1,14.29%
PF_gui_complete.csv,haven,v%pt_1,-de,3,100.00%
PF_gui_complete.csv,haven,v%pr_2,-t,5,100.00%
PF_gui_complete.csv,haven,v%pt_2,-est,1,100.00%
PF_gui_complete.csv,haven,v%pt_3,-de,3,100.00%
PF_gui_complete.csv,haven,v%pr_1,-e,5,100.00%
PF_gui_complete.csv,haven,v%prp,-e,1,100.00%
PF_gui_complete.csv,haven,v%inf,-e,3,60.00%
PF_gui_complete.csv,haven,v%inf,-n,2,40.00%
PF_gui_complete.csv,haven,v%imp,-e,1,100.00%
PF_gui_complete.csv,warnen,v%pt_3,-ede,1,100.00%
PF_gui_complete.csv,loven,v%pt_3,-ede,1,100.00%
PF_gui_complete.csv,loven,v%ppl,-ed,1,100.00%
PF_gui_complete.csv,loven,v%pr_3,-eth,1,100.00%
PF_gui_complete.csv,loven,v%pr_1,-e,1,100.00%
PF_gui_complete.csv,loven,v%inf,-e,1,100.00%
PF_gui_complete.csv,lasten,v%pr_3,-t,1,100.00%
PF_gui_complete.csv,asken,v%pt_3,-ede,1,100.00%
PF_gui_complete.csv,asken,v%pt_pl,-ede,1,100.00%
PF_gui_complete.csv,asken,v%pr_1,-e,1,100.00%
PF_gui_complete.csv,sheuen,v%pt_3,-ede,3,100.00%
PF_gui_complete.csv,sheuen,v%inf,-e,1,100.00%
PF_gui_complete.csv,sheuen,v%ppl,-ed,1,100.00%
PF_gui_complete.csv,heren,v%pt_3,-de,2,100.00%
PF_gui_complete.csv,heren,v%pt_1,-de,1,100.00%
PF_gui_complete.csv,bidden,v%pt_3,-d,1,100.00%
PF_gui_complete.csv,tellen,v%pt_3,-de,1,100.00%
PF_gui_complete.csv,tellen,v%inf,-e,2,100.00%
PF_gui_complete.csv,tellen,v%ppl,-d,1,100.00%
PF_gui_complete.csv,tellen,v%pr_1,-e,1,100.00%
PF_gui_complete.csv,preien,v%pt_3,-ede,2,100.00%
PF_gui_complete.csv,preien,v%pr_1,-e,1,100.00%
PF_gui_complete.csv,comen,v%inf,-en,2,100.00%
PF_gui_complete.csv,comen,v%pr_3,-eth,1,100.00%
PF_gui_complete.csv,comen,v%pr_pl,-e,1,100.00%
PF_gui_complete.csv,comen,v%pt_3,other,1,100.00%
PF_gui_complete.csv,reven,v%pr_3,-eth,1,100.00%
PF_gui_complete.csv,bireven,v%pt_3,-te,1,100.00%
PF_gui_complete.csv,taken,v%pt_3,other,1,100.00%
PF_gui_complete.csv,taken,v%imp,other,2,66.67%
PF_gui_complete.csv,taken,v%imp,-e,1,33.33%
PF_gui_complete.csv,taken,v%pt_1,other,1,100.00%
PF_gui_complete.csv,slepen,v%inf,-e,1,100.00%
PF_gui_complete.csv,sen,v%pt_3,other,1,100.00%
PF_gui_complete.csv,sen,v%pt_1,other,2,100.00%
PF_gui_complete.csv,sen,v%pr_pl,-en,1,50.00%
PF_gui_complete.csv,sen,v%pr_pl,-e,1,50.00%
PF_gui_complete.csv,sen,v%inf,-e,1,33.33%
PF_gui_complete.csv,sen,v%inf,-en,2,66.67%
PF_gui_complete.csv,stonden,v%pt_3,-d,3,100.00%
PF_gui_complete.csv,stonden,v%pr_3,-eth,1,100.00%
PF_gui_complete.csv,stonden,v%inf,-de,1,50.00%
PF_gui_complete.csv,stonden,v%inf,-en,1,50.00%
PF_gui_complete.csv,dremen,v%pr_3,-eth,2,100.00%
PF_gui_complete.csv,fighten,v%pr_3,-t,1,100.00%
PF_gui_complete.csv,recchen,v%pt_pl,-te,1,100.00%
PF_gui_complete.csv,recchen,v%pr_1,-e,1,100.00%
PF_gui_complete.csv,daunten,v%pr_2,-est,1,100.00%
PF_gui_complete.csv,mouen,v%pr_2,-t,2,66.67%
PF_gui_complete.csv,mouen,v%pr_2,other,1,33.33%
PF_gui_complete.csv,mouen,v%pr_3,other,12,100.00%
