OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
Oure Hooste gan to swere as he were wood;,"¶Our Hoste gan to swere as he° were wood,°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 287,,10,10,Oure Hooste gan to swere as he were wood,Our Hoste gan to swere as he were wood,ux Sx u S ux S u Su S,u Sx u S ux S u Su S,oure@pron%pl_gen hoste@n2 ginnen@v%pt_3 to@part sweren@v%inf as@conj he@pron1%nom ben@v%pt_3 wod@adj,oure@pron%pl_gen hoste@n2 ginnen@v%pt_3 to@part sweren@v%inf as@conj he@pron1%nom ben@v%pt_3 wod@adj,
"Harrow!"""" quod he, """"by nayles and by blood!","“Harrow!”° quod he, “by nailes and by blood!",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 288,,10,10,Harrow quod he by nayles and by blood,Harrow quod he by nailes and by blood,uS u S u Su S u S,uS u S u Su S u S,harou@interj quethen@v%pt_3 he@pron1%nom bi@prep nail@n%pl and@conj bi@prep blod@n1,harou@interj quethen@v%pt_3 he@pron1%nom bi@prep nail@n%pl and@conj bi@prep blod@n1,
This was a fals cherl and a fals justise.,This was a fals cherl° and a fals justise!°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 289,,10,10,This was a fals cherl and a fals justise,This was a fals cherl and a fals justise,u S u S u S u S uSx,u S u S u S u S uSx,this@pron ben@v%pt_3 a@indef_art fals@adj cherl@n and@conj a@indef_art fals@adj justice@n,this@pron ben@v%pt_3 a@indef_art fals@adj cherl@n and@conj a@indef_art fals@adj justice@n,
As shameful deeth as herte may devyse,As shamful deeth as herte may devise°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 290,,10,10,As shameful deeth as herte may devyse,As shamful deeth as herte may devise,u SuS u S ux S uSx,u Su S u Su S uSx,as@conj shamefulle@adj deth@n as@conj herte@n mouen@v3%pr_3 devisen@v%inf,as@conj shamefulle@adj deth@n as@conj herte@n mouen@v3%pr_3 devisen@v%inf,
Come to thise juges and hire advocatz!,Come to thise juges and hir advocats!°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 291,,10,10,Come to thise juges and hire advocatz,Come to thise juges and hir advocats,ux S ux Su S ux SuS,ux S ux Su S u SuS,comen@v%pr_3 to@prep these@gram_adj%pl juge@n1%pl and@conj here@pron%pl_gen advocat@n%pl,comen@v%pr_3 to@prep these@gram_adj%pl juge@n1%pl and@conj here@pron%pl_gen advocat@n%pl,
"Algate this sely mayde is slayn, allas!","Algate° this sely° maide is slain, allas!",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 292,,10,10,Algate this sely mayde is slayn allas,Algate this sely maide is slain allas,uSx u Su Sx u S uS,uSx u Su Sx u S uS,al-gates@adv this@gram_adj seli@adj maide@n ben@v%pr_3 slen@v%ppl alas@interj,al-gates@adv this@gram_adj seli@adj maide@n ben@v%pr_3 slen@v%ppl alas@interj,
"Allas, to deere boughte she beautee!",Allas! to dere° boghte° she beautee!,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 293,,10,10,Allas to deere boughte she beautee,Allas to dere boghte she beautee,uS u Su Su S uS,uS u Su Su S uS,alas@interj to@adv2 dere@adv bien@v%pt_3 she@pron%nom beaute@n,alas@interj to@adv2 dere@adv bien@v%pt_3 she@pron%nom beaute@n,
Wherfore I seye al day that men may see,"Wherfore I seye al day,° as men may see",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 294,DIFF,10,10,Wherfore I seye al day that men may see,Wherfore I seye al day as men may see,uSx u S u S u S u S,uSx u S u S u S u S,wher-for@adv ich@pron%nom seien@v1%pr_1 al@gram_adj dai@n that@conj man@n%pl mouen@v3%pr_pl sen@v1%inf,wher-for@adv ich@pron%nom seien@v1%pr_1 al@gram_adj dai@n seien@v1%pr_1 man@n%pl mouen@v3%pr_pl seien@v1%pr_1,green
That yiftes of Fortune and of Nature,That yiftes° of fortune or of nature,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 295,DIFF,10,10,That yiftes of Fortune and of Nature,That yiftes of fortune or of nature,u Su S uSx u S uSx,u Su S uSx u S uSx,that@conj yifte@n%pl of@prep fortune@n#propn and@conj of@prep nature@n#propn,that@conj yifte@n%pl of@prep fortune@n#propn or@conj of@prep nature@n#propn,green
Been cause of deeth to many a creature.,Ben cause of deeth to many a creature.,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 296,,10,10,Been cause of deeth to many a creature,Ben cause of deeth to many a creature,u Sx u S u Sx u SuSx,u Sx u S u Sx u SuSx,ben@v%pr_pl cause@n of@prep deth@n to@prep mani@gram_adj a@indef_art creature@n,ben@v%pr_pl cause@n of@prep deth@n to@prep mani@gram_adj a@indef_art creature@n,
"Hire beautee was hire deth, I dar wel sayn.","Hir beautee was hir deeth, I dar wel sayn;",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 297,,10,10,Hire beautee was hire deth I dar wel sayn,Hir beautee was hir deeth I dar wel sayn,ux Su S ux S u S u S,u Su S u S u S u S,hire@pron1%fem_gen beaute@n ben@v%pt_3 hire@pron1%fem_gen deth@n ich@pron%nom durren@v%pr_1 wel@adv seien@v1%inf,hire@pron1%fem_gen beaute@n ben@v%pt_3 hire@pron1%fem_gen deth@n ich@pron%nom durren@v%pr_1 wel@adv seien@v1%inf,
"Allas, so pitously as she was slayn!",Allas! so pitously as she was slain!,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 298,,10,10,Allas so pitously as she was slayn,Allas so pitously as she was slain,uS u SuS u S u S,uS u SuS u S u S,alas@interj so@adv pitousli@adv as@conj she@pron%nom ben@v%pt_3 slen@v%ppl,alas@interj so@adv pitousli@adv as@conj she@pron%nom ben@v%pt_3 slen@v%ppl,
Of bothe yiftes that I speke of now,Of bothe yiftes that I speke of now,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 299,,10,10,Of bothe yiftes that I speke of now,Of bothe yiftes that I speke of now,u Su Su S u Sx u S,u Su Su S u Sx u S,of@prep bothe@num_adj yifte@n%pl that@pron ich@pron%nom speken@v%pr_1 of@prep nou@adv,of@prep bothe@num_adj yifte@n%pl that@pron ich@pron%nom speken@v%pr_1 of@prep nou@adv,
Men han ful ofte moore for harm than prow.,Men han ful ofte more harm than prow.°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 300,DIFF,10,10,Men han ful ofte moore for harm than prow,Men han ful ofte more harm than prow,u S u Su Sx u S u S,u S u Su Su S u S,man@n%pl haven@v%pr_pl ful@adv ofte@adv more@n3 for@prep harm@n than@conj prou@n,man@n%pl haven@v%pr_pl ful@adv ofte@adv more@n3 harm@n than@conj prou@n,green
"But trewely, myn owene maister deere","But trewely, min owene maister dere",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 301,,10,10,But trewely myn owene maister deere,But trewely min owene maister dere,u SuS u Sux Su Sx,u SuS u Sux Su Sx,but@conj treuli@adv min@pron%gen ouen@adj maister@n dere@adj1,but@conj treuli@adv min@pron%gen ouen@adj maister@n dere@adj1,
This is a pitous tale for to heere.,This is a pitous tale for to here.,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 302,,10,10,This is a pitous tale for to heere,This is a pitous tale for to here,u S u Su Su S u Sx,u S u Su Su S u Sx,this@pron ben@v%pr_3 a@indef_art pitous@adj tale@n for@prep#adv to@part heren@v%inf,this@pron ben@v%pr_3 a@indef_art pitous@adj tale@n for@prep#adv to@part heren@v%inf,
"But nathelees, passe over; is no fors.","¶“But natheles, passe over,° is no fors;°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 303,,10,10,But nathelees passe over is no fors,But natheles passe over is no fors,u SuS ux Su S u S,u SuS ux Su S u S,but@conj no-the-lesse@adv passen@v%imp over@adv ben@v%pr_3 no@gram_adj force@n,but@conj no-the-lesse@adv passen@v%imp over@adv ben@v%pr_3 no@gram_adj force@n,
I pray to God so save thy gentil cors,"I prey to God, so save° thy gentil° cors,°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 304,,10,10,I pray to God so save thy gentil cors,I prey to God so save thy gentil cors,u S u S u Sx u Su S,u S u S u Sx u Su S,ich@pron%nom preien@v1%pr_1 to@prep god@n1#propn so@adv saven@v%pr_3 thin@pron%gen gentil@adj cors@n,ich@pron%nom preien@v1%pr_1 to@prep god@n1#propn so@adv saven@v%pr_3 thin@pron%gen gentil@adj cors@n,
And eek thyne urynals and thy jurdones,"And eek thine urinals° and thy jordanes,°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 305,,10,10,And eek thyne urynals and thy jurdones,And eek thine urinals and thy jordanes,u S ux SuS u S uSx,u S ux SuS u S uSx,and@conj ek@adv thin@pron%gen urinal@n%pl and@conj thin@pron%gen jordan@n%pl,and@conj ek@adv thin@pron%gen urinal@n%pl and@conj thin@pron%gen jordan@n%pl,
"Thyn ypocras, and eek thy galiones","Thin ipocras,° and eek thy galianes,°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 306,,10,10,Thyn ypocras and eek thy galiones,Thin ipocras and eek thy galianes,u SuS u S u SuSx,u SuS u S u SuSx,thin@pron%gen ipocras@n and@conj ek@adv thin@pron%gen galien@n%pl,thin@pron%gen ipocras@n and@conj ek@adv thin@pron%gen galien@n%pl,
And every boyste ful of thy letuarie;,And every boist° ful of thy letuarie;°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 307,,0,0,And every boyste ful of thy letuarie,And every boist ful of thy letuarie,"      ","      ",and@conj everi@pron_gram_adj boiste@n ful@adj of@prep thin@pron%gen letuarie@n,and@conj everi@pron_gram_adj boiste@n ful@adj of@prep thin@pron%gen letuarie@n,
"God blesse hem, and oure lady Seinte Marie!","God blesse hem, and our lady Seint Marie!",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 308,,10,10,God blesse hem and oure lady Seinte Marie,God blesse hem and our lady Seint Marie,u Sx u S ux Su Sx uS,u Sx u S u Su S uS,god@n1#propn blessen@v%pr_3 hem@pron%pl_obj and@conj oure@pron%pl_gen ladie@n seinte@adj marie@n1#propn,god@n1#propn blessen@v%pr_3 hem@pron%pl_obj and@conj oure@pron%pl_gen ladie@n seinte@adj marie@n1#propn,
"So moot I theen, thou art a propre man","So mot I theen,° thou art a propre° man",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 309,,10,10,So moot I theen thou art a propre man,So mot I theen thou art a propre man,u S u S u S u Su S,u S u S u S u Su S,so@adv moten@v2%pr_1 ich@pron%nom then@v%inf thou@pron%nom ben@v%pr_2 a@indef_art propre@adj man@n,so@adv moten@v2%pr_1 ich@pron%nom then@v%inf thou@pron%nom ben@v%pr_2 a@indef_art propre@adj man@n,
"And lyk a prelat, by Seint Ronyan!","And lik a prelat,° by Seint Ronian!",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 310,,10,10,And lyk a prelat by Seint Ronyan,And lik a prelat by Seint Ronian,u S u Su S u SuS,u S u Su S u SuS,and@conj like@prep a@indef_art prelate@n bi@prep seinte@adj ronian@n#propn,and@conj like@prep a@indef_art prelate@n bi@prep seinte@adj ronian@n#propn,
Seyde I nat wel? I kan nat speke in terme;,Seide I nat wel? I can nat speke in terme;°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 311,,10,10,Seyde I nat wel I kan nat speke in terme,Seide I nat wel I can nat speke in terme,ux S u S u S u Sx u Sx,ux S u S u S u Sx u Sx,seien@v1%pt_1 ich@pron%nom not@adv wel@adv ich@pron%nom connen@v%pr_1 not@adv speken@v%inf in@prep terme@n,seien@v1%pt_1 ich@pron%nom not@adv wel@adv ich@pron%nom connen@v%pr_1 not@adv speken@v%inf in@prep terme@n,
But wel I woot thou doost myn herte to erme,"But wel I woot, thou doost° my hert to erme,°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 312,DIFF,10,10,But wel I woot thou doost myn herte to erme,But wel I woot thou doost my hert to erme,u S u S u S u Sx u Sx,u S u S u S u S u Sx,but@conj wel@adv ich@pron%nom witen@v1%pr_1 thou@pron%nom don@v1%pr_2 min@pron%gen herte@n to@part ermen@v%inf,but@conj wel@adv ich@pron%nom witen@v1%pr_1 thou@pron%nom don@v1%pr_2 min@pron%gen herte@n to@part ermen@v%inf,green
That I almoost have caught a cardynacle.,That I almost have caught a cardinacle.°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 313,,10,10,That I almoost have caught a cardynacle,That I almost have caught a cardinacle,u S uS ux S u SuSx,u S uS ux S u SuSx,that@conj ich@pron%nom al-most@adv haven@v%pr_1 cacchen@v%ppl a@indef_art cardiacle@n,that@conj ich@pron%nom al-most@adv haven@v%pr_1 cacchen@v%ppl a@indef_art cardiacle@n,
By corpus bones! but I have triacle,"By corpus bones!° but° I have triacle,°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 314,,10,10,By corpus bones but I have triacle,By corpus bones but I have triacle,u Su Su S u Sx uSx,u Su Su S u Sx uSx,bi@prep cors@n bon@n1%pl but@conj ich@pron%nom haven@v%pr_1 triacle@n,bi@prep cors@n bon@n1%pl but@conj ich@pron%nom haven@v%pr_1 triacle@n,
Or elles a draughte of moyste and corny ale,Or elles a draught° of moiste° and corny° ale,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 315,,10,10,Or elles a draughte of moyste and corny ale,Or elles a draught of moiste and corny ale,u Su S ux S ux S ux Sx,u Su S u S ux S ux Sx,or@conj elles@adv a@indef_art draught@n of@prep moiste@adj and@conj corni@adj ale@n,or@conj elles@adv a@indef_art draught@n of@prep moiste@adj and@conj corni@adj ale@n,
Or but I heere anon a myrie tale,Or but° I here anon° a mery tale,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 316,,10,10,Or but I heere anon a myrie tale,Or but I here anon a mery tale,u S u Sx uS u Su Sx,u S u Sx uS u Su Sx,or@conj but@conj ich@pron%nom heren@v%pr_1 an-on@adv a@indef_art mirie@adj tale@n,or@conj but@conj ich@pron%nom heren@v%pr_1 an-on@adv a@indef_art mirie@adj tale@n,
Myn herte is lost for pitee of this mayde.,Min herte is lost for° pitee of this maide.,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 317,,10,10,Myn herte is lost for pitee of this mayde,Min herte is lost for pitee of this maide,u Sx u S u Su S u Sx,u Sx u S u Su S u Sx,min@pron%gen herte@n ben@v%pr_3 losen@v2%ppl for@prep pite@n of@prep this@gram_adj maide@n,min@pron%gen herte@n ben@v%pr_3 losen@v2%ppl for@prep pite@n of@prep this@gram_adj maide@n,
"Thou beel amy, thou Pardoner,"""" he sayde","¶“Thou bel ami,° thou Pardoner,” he seide",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 318,,10,10,Thou beel amy thou Pardoner he sayde,Thou bel ami thou Pardoner he seide,u S uS u SuS u Sx,u S uS u SuS u Sx,thou@pron%nom bel@adj amie@n thou@pron%nom pardoner@n he@pron1%nom seien@v1%pt_3,thou@pron%nom bel@adj amie@n thou@pron%nom pardoner@n he@pron1%nom seien@v1%pt_3,
Telle us som myrthe or japes right anon.,“Tel us som mirthe° or japes° right anon.”,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 319,,10,10,Telle us som myrthe or japes right anon,Tel us som mirthe or japes right anon,ux S u Sx u Su S uS,u S u Sx u Su S uS,tellen@v%imp us@pron%pl_obj som@gram_adj mirthe@n or@conj jape@n%pl righte@adv an-on@adv,tellen@v%imp us@pron%pl_obj som@gram_adj mirthe@n or@conj jape@n%pl righte@adv an-on@adv,
"It shal be doon,"""" quod he, """"by Seint Ronyon!","“It shall be doon,” quod he, “by Seint Ronion!",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 320,,10,0,It shal be doon quod he by Seint Ronyon,It shall be doon quod he by Seint Ronion,u S u S u S u S uS,"        ",hit@pron shulen@v1%pr_3 ben@v%inf don@v1%ppl quethen@v%pt_3 he@pron1%nom bi@prep seinte@adj ronian@n#propn,hit@pron shulen@v1%pr_3 ben@v%inf don@v1%ppl quethen@v%pt_3 he@pron1%nom bi@prep seinte@adj ronian@n#propn,
"But first,"""" quod he, """"heere at this alestake","But first,” quod he, “heer at this ale stake°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 321,DIFF,10,10,But first quod he heere at this alestake,But first quod he heer at this ale stake,u S u S ux S u SuSx,u S u S u S u Su Sx,but@conj first@adv quethen@v%pt_3 he@pron1%nom her@adv at@prep this@gram_adj ale-stake@n,but@conj first@adv quethen@v%pt_3 he@pron1%nom her@adv at@prep this@gram_adj ale@n stake@n,green
I wol bothe drynke and eten of a cake.,"I wol both drinke, and eten° of a cake.”°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 322,,10,10,I wol bothe drynke and eten of a cake,I wol both drinke and eten of a cake,u S ux Sx u Su S u Sx,u S u Sx u Su S u Sx,ich@pron%nom willen@v%pr_1 bothe@num_conj drinken@v%inf and@conj eten@v%inf of@prep a@indef_art cake@n,ich@pron%nom willen@v%pr_1 bothe@num_conj drinken@v%inf and@conj eten@v%inf of@prep a@indef_art cake@n,
But right anon thise gentils gonne to crye,And right anon the gentils° gonne crie,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 323,DIFF,10,10,But right anon thise gentils gonne to crye,And right anon the gentils gonne crie,u S uS ux Su Sx u S,u S uS u Su Su S,but@conj righte@adv an-on@adv these@gram_adj%pl gentil@n%pl ginnen@v%pt_pl to@part crien@v%inf,and@conj righte@adv an-on@adv the@def_art gentil@n%pl ginnen@v%pt_pl crien@v%inf,green
"Nay, lat hym telle us of no ribaudye!",“Nay! lat him telle us of no ribaudie;°,data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 324,,0,10,Nay lat hym telle us of no ribaudye,Nay lat him telle us of no ribaudie,"       ",u S u Sx u S u SuS,nai@interj leten@v%imp him@pron%obj tellen@v%inf us@pron%pl_obj of@prep no@gram_adj ribaudie@n,nai@interj leten@v%imp him@pron%obj tellen@v%inf us@pron%pl_obj of@prep no@gram_adj ribaudie@n,
"Telle us som moral thyng, that we may leere","Tel us som moral thing, that we may lere°",data/riverside_cats/PardPro_riv.cat,data/oxford_txts/PardPro_oxford.txt,data/csvs/PardPro,The Pardoner's Prologue 325,,10,10,Telle us som moral thyng that we may leere,Tel us som moral thing that we may lere,ux S u Su S u S u Sx,u S u Su S u S u Sx,tellen@v%imp us@pron%pl_obj som@gram_adj moral@adj thing@n that@conj we@pron%pl_nom mouen@v3%pr_pl leren@v%inf,tellen@v%imp us@pron%pl_obj som@gram_adj moral@adj thing@n that@conj we@pron%pl_nom mouen@v3%pr_pl leren@v%inf,
