OG_RIV_TEXT,OG_OXFORD_TEXT,RIVERSIDE_FILENAME,OXFORD_FILENAME,OUTPUT_FILENAME,LINE_NUMBER,MATCH,RIVERSIDE_SYLLABLES,OXFORD_SYLLABLES,RIVERSIDE_TEXT,OXFORD_TEXT,RIVERSIDE_SCANSION,OXFORD_SCANSION,RIVERSIDE_TAGGING,OXFORD_TAGGING,FLAG_COLOR
"The hors vanysshed, I noot in what manere","The hors vanisshed, I noot° in what manere",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 342,,10,10,The hors vanysshed I noot in what manere,The hors vanisshed I noot in what manere,u S uSu S u S u Sxx,u S uSu S u S u Sxx,the@def_art hors@n vanishen@v%pt_3 ich@pron%nom witen@v1%pr_1_neg in@prep what@gram_adj manere@n,the@def_art hors@n vanishen@v%pt_3 ich@pron%nom witen@v1%pr_1_neg in@prep what@gram_adj manere@n,
Out of hir sighte; ye gete namoore of me.,Out of hir sighte; ye gete namore of me.,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 343,,10,10,Out of hir sighte ye gete namoore of me,Out of hir sighte ye gete namore of me,u S u Sx u Sx uSx u S,u S u Sx u Sx uSx u S,oute@adv#prep of@prep here@pron%pl_gen sighte@n ye@pron%pl_nom geten@v1%pr_pl no_more@n of@prep me@pron2%obj,oute@adv#prep of@prep here@pron%pl_gen sighte@n ye@pron%pl_nom geten@v1%pr_pl no_more@n of@prep me@pron2%obj,
But thus I lete in lust and jolitee,But thus I lete° in lust° and jolitee,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 344,,10,10,But thus I lete in lust and jolitee,But thus I lete in lust and jolitee,u S u Sx u S u SuS,u S u Sx u S u SuS,but@conj thus@adv ich@pron%nom leten@v%pr_1 in@prep lust@n and@conj jolite@n,but@conj thus@adv ich@pron%nom leten@v%pr_1 in@prep lust@n and@conj jolite@n,
This Cambyuskan his lordes festeiynge,"This Cambinskan his lordes festeyinge,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 345,DIFF,9,10,This Cambyuskan his lordes festeiynge,This Cambinskan his lordes festeyinge,S uSu S uS uSx,u SuS u Su SuSx,this@gram_adj cambiuskan@n#propn his@pron1%gen lord@n%pl festen@v%prp_abs,this@gram_adj cambiuskan@n#propn his@pron1%gen lord@n%pl festen@v%prp_abs,green
Til wel ny the day bigan to sprynge.,Til wel ny the day bigan to springe.°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 346,,9,9,Til wel ny the day bigan to sprynge,Til wel ny the day bigan to springe,S u S u S uS u Sx,S u S u S uS u Sx,til@conj wel@adv neigh@adv the@def_art dai@n biginnen@v%pt_3 to@part springen@v%inf,til@conj wel@adv neigh@adv the@def_art dai@n biginnen@v%pt_3 to@part springen@v%inf,
"The norice of digestioun, the sleep","¶The norice° of digestioun, the slepe",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 347,,10,10,The norice of digestioun the sleep,The norice of digestioun the slepe,u Sux S uSuS u S,u Sux S uSuS u Sx,the@def_art norice@n of@prep digestioun@n the@def_art slep@n,the@def_art norice@n of@prep digestioun@n the@def_art slep@n,
Gan on hem wynke and bad hem taken keep,"Gan on hem winke,° and bad° hem taken kepe,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 348,,10,10,Gan on hem wynke and bad hem taken keep,Gan on hem winke and bad hem taken kepe,u S u Sx u S u Su S,u S u Sx u S u Su Sx,ginnen@v%pt_3 on@prep hem@pron%pl_obj winken@v%inf and@conj bidden@v%pt_3 hem@pron%pl_obj taken@v%inf kep@n,ginnen@v%pt_3 on@prep hem@pron%pl_obj winken@v%inf and@conj bidden@v%pt_3 hem@pron%pl_obj taken@v%inf kep@n,
That muchel drynke and labour wolde han reste;,That muchel° drink and labour wolde han reste;,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 349,,10,10,That muchel drynke and labour wolde han reste,That muchel drink and labour wolde han reste,u Su Sx u Su Sx u Sx,u Su S u Su Sx u Sx,that@conj muchel@adj drinke@n and@conj labour@n willen@v%pt_3 haven@v%inf reste@n1,that@conj muchel@adj drinke@n and@conj labour@n willen@v%pt_3 haven@v%inf reste@n1,
And with a galpyng mouth hem alle he keste,"And with a galping° mouth hem alle he keste,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 350,,10,10,And with a galpyng mouth hem alle he keste,And with a galping mouth hem alle he keste,u S u Su S u Sx u Sx,u S u Su S u Sx u Sx,and@conj with@prep a@indef_art galpen@v#adj%prp mouth@n hem@pron%pl_obj al@gram_adj he@pron1%nom kissen@v%pt_3,and@conj with@prep a@indef_art galpen@v#adj%prp mouth@n hem@pron%pl_obj al@gram_adj he@pron1%nom kissen@v%pt_3,
And seyde that it was tyme to lye adoun,"And seid, that it was time to lie adoun",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 351,,10,10,And seyde that it was tyme to lye adoun,And seid that it was time to lie adoun,u Sx u S u Sx u S uS,u S u S u Sx u S uS,and@conj seien@v1%pt_3 that@conj hit@pron ben@v%pt_3 time@n to@part lien@v1%inf adoun@adv,and@conj seien@v1%pt_3 that@conj hit@pron ben@v%pt_3 time@n to@part lien@v1%inf adoun@adv,
For blood was in his domynacioun.,For blood was in his dominacioun;°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 352,,10,10,For blood was in his domynacioun,For blood was in his dominacioun,u S u S u SuSuS,u S u S u SuSuS,for@conj blod@n1 ben@v%pt_3 in@prep his@pron1%gen dominacioun@n,for@conj blod@n1 ben@v%pt_3 in@prep his@pron1%gen dominacioun@n,
"Cherisseth blood, natures freend,"""" quod he.","“Cherissheth blood, natures freend,” quod he.",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 353,DIFF,10,10,Cherisseth blood natures freend quod he,Cherissheth blood natures freend quod he,uSu S uSu S u S,uSu S uSu S u S,cherishen@v%imp blod@n1 nature@n%gen frend@n quethen@v%pt_3 he@pron1%nom,cherishen@v%imp blod@n1 nature@n%gen frend@n quethen@v%pt_3 he@pron1%nom,green
"They thanken hym galpynge, by two, by thre","They thanken him galping, by two, by three",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 354,,10,10,They thanken hym galpynge by two by thre,They thanken him galping by two by three,u Su S uSx u S u S,u Su S uS u S u S,thei@pron%pl_nom thanken@v%pr_pl him@pron%obj galpen@v%prp_abs bi@prep two@num_n bi@prep thre@num_n,thei@pron%pl_nom thanken@v%pr_pl him@pron%obj galpen@v%prp_abs bi@prep two@num_n bi@prep thre@num_n,
And every wight gan drawe hym to his reste,And every wight gan drawe° him to his reste,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 355,,10,10,And every wight gan drawe hym to his reste,And every wight gan drawe him to his reste,u SuS u S ux S u S xx,u SuS u S ux S u S xx,and@conj everi@pron_gram_adj wight@n ginnen@v%pt_3 drauen@v%inf him@pron%obj to@prep his@pron1%gen reste@n1,and@conj everi@pron_gram_adj wight@n ginnen@v%pt_3 drauen@v%inf him@pron%obj to@prep his@pron1%gen reste@n1,
As sleep hem bad; they tooke it for the beste.,As slepe hem bad; they toke it for the beste.,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 356,,10,10,As sleep hem bad they tooke it for the beste,As slepe hem bad they toke it for the beste,u S u S u Sx u S u Sx,u Sx u S u Sx u S u Sx,as@conj slep@n hem@pron%pl_obj bidden@v%pt_3 thei@pron%pl_nom taken@v%pr_pl hit@pron for@prep the@def_art best@adjas_n%sup,as@conj slep@n hem@pron%pl_obj bidden@v%pt_3 thei@pron%pl_nom taken@v%pr_pl hit@pron for@prep the@def_art best@adjas_n%sup,
Hire dremes shul nat now been toold for me;,Hir dremes shul nat been ytold for° me;,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 357,DIFF,10,10,Hire dremes shul nat now been toold for me,Hir dremes shul nat been ytold for me,ux Su S u S u S u S,u Su S u S uS u S,here@pron%pl_gen drem@n2%pl shulen@v1%pr_pl not@adv nou@adv ben@v%inf tellen@v%ppl for@prep me@pron2%obj,here@pron%pl_gen drem@n2%pl shulen@v1%pr_pl not@adv ben@v%inf tellen@v%ppl for@prep me@pron2%obj,green
Ful were hire heddes of fumositee,"Ful were hir hedes of fumositee,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 358,,10,10,Ful were hire heddes of fumositee,Ful were hir hedes of fumositee,u Sx ux Su S uSuS,u Sx u Su S uSuS,ful@adj ben@v%pt_3 here@pron%pl_gen hed@n1%pl of@prep fumosite@n,ful@adj ben@v%pt_3 here@pron%pl_gen hed@n1%pl of@prep fumosite@n,
That causeth dreem of which ther nys no charge.,"That causeth dreem, of which ther nis no° charge.°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 359,,10,10,That causeth dreem of which ther nys no charge,That causeth dreem of which ther nis no charge,u Su S u S u S u Sx,u Su S u S u S u Sx,that@pron causen@v1%pr_3 drem@n2 of@prep which@pron ther@adv ben@v%pr_3_neg no@gram_adj charge@n,that@pron causen@v1%pr_3 drem@n2 of@prep which@pron ther@adv ben@v%pr_3_neg no@gram_adj charge@n,
They slepen til that it was pryme large,"They slepen til that it was prime large,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 360,,10,10,They slepen til that it was pryme large,They slepen til that it was prime large,u Su S u S u Su Sx,u Su S u S u Su Sx,thei@pron%pl_nom slepen@v%pr_pl til@conj that@part hit@pron ben@v%pt_3 prime@n large@adv,thei@pron%pl_nom slepen@v%pr_pl til@conj that@part hit@pron ben@v%pt_3 prime@n large@adv,
"The mooste part, but it were Canacee.","The moste part, but it were° Canacee;",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 361,,10,10,The mooste part but it were Canacee,The moste part but it were Canacee,u Sx u S u Su SuS,u Sx u S u Su SuS,the@def_art most@adj%sup part@n but@conj hit@pron ben@v%pt_3 canacee@n1#propn,the@def_art most@adj%sup part@n but@conj hit@pron ben@v%pt_3 canacee@n1#propn,
"She was ful mesurable, as wommen be;","She was ful mesurable,° as wommen be.",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 362,,10,10,She was ful mesurable as wommen be,She was ful mesurable as wommen be,u S u SuSx u Su S,u S u SuSx u Su S,she@pron%nom ben@v%pt_3 ful@adv mesurable@adj as@conj womman@n%pl ben@v%pr_pl,she@pron%nom ben@v%pt_3 ful@adv mesurable@adj as@conj womman@n%pl ben@v%pr_pl,
For of hir fader hadde she take leve,For of hir fader had she take leve,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 363,,10,10,For of hir fader hadde she take leve,For of hir fader had she take leve,u S u Su Sx u Su Sx,u S u Su S u Su Sx,for@conj of@prep hire@pron1%fem_gen fader@n haven@v%pt_3 she@pron%nom taken@v%ppl leve@n2,for@conj of@prep hire@pron1%fem_gen fader@n haven@v%pt_3 she@pron%nom taken@v%ppl leve@n2,
To goon to reste soone after it was eve.,"To gon to reste, sone after it was eve;",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 364,,10,10,To goon to reste soone after it was eve,To gon to reste sone after it was eve,u S u Sx ux Su S u Sx,u S u Sx ux Su S u Sx,to@part gon@v%inf to@prep reste@n1 sone@adv after@conj hit@pron ben@v%pt_3 even@n,to@part gon@v%inf to@prep reste@n1 sone@adv after@conj hit@pron ben@v%pt_3 even@n,
Hir liste nat appalled for to be,Hir liste nat° appalled° for to be,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 365,,10,10,Hir liste nat appalled for to be,Hir liste nat appalled for to be,u Su S uSu S u S,u Su S uSu S u S,hire@pron2%fem_obj listen@v1%pr_3 not@adv apallen@v%ppl for@prep#adv to@part ben@v%inf,hire@pron2%fem_obj listen@v1%pr_3 not@adv apallen@v%ppl for@prep#adv to@part ben@v%inf,
Ne on the morwe unfeestlich for to se,Nor on the morwe unfestlich° for to see;°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 366,DIFF,10,10,Ne on the morwe unfeestlich for to se,Nor on the morwe unfestlich for to see,u S u Sx uSu S u S,u S u Sx uSu S u S,ne@conj1 on@prep the@def_art morwe@n unfesteli@adj for@prep#adv to@part sen@v1%inf,nor@conj ne@conj1 the@def_art morwe@n unfesteli@adj for@prep#adv to@part sen@v1%inf,green
"And slepte hire firste sleep, and thanne awook.","And slepte hir firste sleep, and thanne awook.",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 367,,10,10,And slepte hire firste sleep and thanne awook,And slepte hir firste sleep and thanne awook,u Sx ux Su S u Sx uS,u Sx u Su S u Sx uS,and@conj slepen@v%pt_3 hire@pron1%fem_gen first@num_adj slep@n and@conj thanne@adv awaken@v%pt_3,and@conj slepen@v%pt_3 hire@pron1%fem_gen first@num_adj slep@n and@conj thanne@adv awaken@v%pt_3,
For swich a joye she in hir herte took,For swich a joy she in hir herte took,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 368,,10,10,For swich a joye she in hir herte took,For swich a joy she in hir herte took,u S u Su x S u Su S,u S u S u S u Su S,for@conj swich@gram_adj a@indef_art joie@n she@pron%nom in@prep hire@pron1%fem_gen herte@n taken@v%pt_3,for@conj swich@gram_adj a@indef_art joie@n she@pron%nom in@prep hire@pron1%fem_gen herte@n taken@v%pt_3,
Bothe of hir queynte ryng and hire mirour,Both of hir queinte° ring and hir mirour,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 369,,10,10,Bothe of hir queynte ryng and hire mirour,Both of hir queinte ring and hir mirour,ux S u Su S u Sx uS,u S u Su S u S uS,bothe@num_conj of@prep hire@pron1%fem_gen queinte@adj ring@n and@conj hire@pron1%fem_gen mirour@n,bothe@num_conj of@prep hire@pron1%fem_gen queinte@adj ring@n and@conj hire@pron1%fem_gen mirour@n,
That twenty tyme she changed hir colour;,That twenty time she changed hir colour;,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 370,,10,10,That twenty tyme she changed hir colour,That twenty time she changed hir colour,u Su Sx u Su S uS,u Su Sx u Su S uS,that@conj twenti@num_adj time@n she@pron%nom chaungen@v%pt_3 hire@pron1%fem_gen colour@n,that@conj twenti@num_adj time@n she@pron%nom chaungen@v%pt_3 hire@pron1%fem_gen colour@n,
"And in hire sleep, right for impressioun","And in hir slepe, right for° impressioun°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 371,,10,10,And in hire sleep right for impressioun,And in hir slepe right for impressioun,u S ux S u S uSuS,u S u Sx u S uSuS,and@conj in@prep hire@pron1%fem_gen slep@n righte@adv for@prep impressioun@n,and@conj in@prep hire@pron1%fem_gen slep@n righte@adv for@prep impressioun@n,
"Of hire mirour, she hadde a visioun.","Of hir mirour, she hadde a visioun.",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 372,,10,10,Of hire mirour she hadde a visioun,Of hir mirour she hadde a visioun,u Sx uS u Sx u SuS,u S uS u Sx u SuS,of@prep hire@pron1%fem_gen mirour@n she@pron%nom haven@v%pt_3 a@indef_art visioun@n,of@prep hire@pron1%fem_gen mirour@n she@pron%nom haven@v%pt_3 a@indef_art visioun@n,
"Wherfore, er that the sonne gan up glyde","¶Wherfore,° er that° the sonne gan up glide",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 373,,10,10,Wherfore er that the sonne gan up glyde,Wherfore er that the sonne gan up glide,uSx u S u Su S u Sx,uSx u S u Su S u Sx,wher-for@adv er@conj1 that@part the@def_art sonne@n ginnen@v%pt_3 up@adv gliden@v%inf,wher-for@adv er@conj1 that@part the@def_art sonne@n ginnen@v%pt_3 up@adv gliden@v%inf,
She cleped on hir maistresse hire bisyde,She cleped° on hir maistresse° hir biside,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 374,,10,10,She cleped on hir maistresse hire bisyde,She cleped on hir maistresse hir biside,x uS u S uSu Sx uSx,x uS u S uSu S uSx,she@pron%nom clepen@v%pt_3 on@prep hire@pron1%fem_gen maistresse@n hire@pron2%fem_obj bisides@prep,she@pron%nom clepen@v%pt_3 on@prep hire@pron1%fem_gen maistresse@n hire@pron2%fem_obj bisides@prep,
And seyde that hire liste for to ryse.,"And seide, that hir liste for to rise.",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 375,,10,10,And seyde that hire liste for to ryse,And seide that hir liste for to rise,u Sx u Su Su S u Sx,u Su S u Su S u Sx,and@conj seien@v1%pt_3 that@conj hire@pron2%fem_obj listen@v1%pt_3 for@prep#adv to@part risen@v%inf,and@conj seien@v1%pt_3 that@conj hire@pron2%fem_obj listen@v1%pt_3 for@prep#adv to@part risen@v%inf,
Thise olde wommen that been gladly wyse,"Thise olde wommen that been gladly wise,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 376,,10,10,Thise olde wommen that been gladly wyse,Thise olde wommen that been gladly wise,ux Su Su S u Su Sx,ux Su Su S u Su Sx,these@gram_adj%pl olde@adj womman@n%pl that@pron ben@v%pr_pl gladli@adv wise@adj,these@gram_adj%pl olde@adj womman@n%pl that@pron ben@v%pr_pl gladli@adv wise@adj,
"As is hire maistresse, answerde hire anon","As is hir maistresse, answerde hir anoon,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 377,,10,10,As is hire maistresse answerde hire anon,As is hir maistresse answerde hir anoon,u S ux Sux Sux Sx uS,u S u Sux Sux S uS,as@conj ben@v%pr_3 hire@pron1%fem_gen maistresse@n answeren@v%pt_pl hire@pron2%fem_obj an-on@adv,as@conj ben@v%pr_3 hire@pron1%fem_gen maistresse@n answeren@v%pt_pl hire@pron2%fem_obj an-on@adv,
"And seyde, """"Madame, whider wil ye goon","And seide, “Madame, whider° wil ye goon",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 378,,10,10,And seyde Madame whider wil ye goon,And seide Madame whider wil ye goon,u Sx uSu Su S u S,u Sx uSu Su S u S,and@conj seien@v1%pt_pl ma-dame@n whider@adv willen@v%pr_pl ye@pron%pl_nom gon@v%inf,and@conj seien@v1%pt_pl ma-dame@n whider@adv willen@v%pr_pl ye@pron%pl_nom gon@v%inf,
"Thus erly, for the folk been alle on reste?",Thus erly? For the folk° ben alle on reste.”,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 379,,10,10,Thus erly for the folk been alle on reste,Thus erly For the folk ben alle on reste,u Su S u S u Sx u Sx,u Su S u S u Sx u Sx,thus@adv erli@adv for@conj the@def_art folk@n ben@v%pr_pl al@gram_adj on@prep reste@n1,thus@adv erli@adv for@conj the@def_art folk@n ben@v%pr_pl al@gram_adj on@prep reste@n1,
"I wol,"""" quod she, """"arise, for me leste","“I wol,” quod she, “arise, for me leste°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 380,,10,10,I wol quod she arise for me leste,I wol quod she arise for me leste,u S u S uSu S u Sx,u S u S uSu S u Sx,ich@pron%nom willen@v%pr_1 quethen@v%pt_3 she@pron%nom arisen@v%inf for@conj me@pron2%obj listen@v1%pt_3,ich@pron%nom willen@v%pr_1 quethen@v%pt_3 she@pron%nom arisen@v%inf for@conj me@pron2%obj listen@v1%pt_3,
"Ne lenger for to slepe, and walke aboute.","No lenger for to slepe, and walke aboute.”",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 381,,10,10,Ne lenger for to slepe and walke aboute,No lenger for to slepe and walke aboute,u Su S u Sx u Sx uSx,u Su S u Sx u Sx uSx,ne@conj1 lengere@adv%comp for@prep#adv to@part slepen@v%inf and@conj walken@v1%inf abouten@adv,ne@conj1 lengere@adv%comp for@prep#adv to@part slepen@v%inf and@conj walken@v1%inf abouten@adv,
Hire maistresse clepeth wommen a greet route,"Hir maistresse clepeth° wommen a gret route,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 382,,10,10,Hire maistresse clepeth wommen a greet route,Hir maistresse clepeth wommen a gret route,ux Sux Su Su S u Sx,u Sux Su Su S u Sx,hire@pron1%fem_gen maistresse@n clepen@v%pr_3 womman@n%pl a@indef_art gret@adj route@n1,hire@pron1%fem_gen maistresse@n clepen@v%pr_3 womman@n%pl a@indef_art gret@adj route@n1,
"And up they rysen, wel a ten or twelve;","And up they risen, wel a° ten or twelve;",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 383,,10,10,And up they rysen wel a ten or twelve,And up they risen wel a ten or twelve,u S u Su S u S u Sx,u S u Su S u S u Sx,and@conj up@adv thei@pron%pl_nom risen@v%pr_pl wel@adv a@indef_art ten@num_n or@conj twelve@num_n,and@conj up@adv thei@pron%pl_nom risen@v%pr_pl wel@adv a@indef_art ten@num_n or@conj twelve@num_n,
Up riseth fresshe Canacee hireselve,Up riseth fresshe° Canacee hirselve,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 384,,10,10,Up riseth fresshe Canacee hireselve,Up riseth fresshe Canacee hirselve,u Su Sx uSu SuSx,u Su Su SuS uSx,up@adv risen@v%pr_3 fresh@adj canacee@n1#propn hire-self@pron,up@adv risen@v%pr_3 fresh@adj canacee@n1#propn hire-self@pron,
As rody and bright as dooth the yonge sonne,As rody° and bright as dooth° the yonge sonne,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 385,,10,10,As rody and bright as dooth the yonge sonne,As rody and bright as dooth the yonge sonne,u Su S u S u S ux Sx,u Su S u S u S ux Sx,as@conj rodi@adj and@conj bright@adj as@conj don@v1%pr_3 the@def_art yong@adj sonne@n,as@conj rodi@adj and@conj bright@adj as@conj don@v1%pr_3 the@def_art yong@adj sonne@n,
That in the Ram is foure degrees up ronne --,That in the Ram° is four degrees upronne;°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 386,DIFF,10,10,That in the Ram is foure degrees up ronne,That in the Ram is four degrees upronne,u S u S u Sx uS u Sx,u S u S u S uS uSx,that@pron in@prep the@def_art ram@n ben@v%pr_3 four@num_adj degre@n%pl up@adv rennen@v1%ppl --@dash,that@pron in@prep the@def_art ram@n ben@v%pr_3 four@num_adj degre@n%pl uprennen@v%ppl,green
Noon hyer was he whan she redy was --,"Noon hyer° was he, whan she redy was;",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 387,,10,10,Noon hyer was he whan she redy was,Noon hyer was he whan she redy was,u Su S u S u Su S,u Su S u S u Su S,non@adv1 heigh@adj%comp ben@v%pt_3 he@pron1%nom whan@adv&conj she@pron%nom redi@adj3 ben@v%pt_3 --@dash,non@adv1 heigh@adj%comp ben@v%pt_3 he@pron1%nom whan@adv&conj she@pron%nom redi@adj3 ben@v%pt_3 --@dash,
And forth she walketh esily a pas,"And forth she walketh esily a pas,°",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 388,,10,10,And forth she walketh esily a pas,And forth she walketh esily a pas,u S u Su SuS u S,u S u Su SuS u S,and@conj forth@adv she@pron%nom walken@v1%pr_3 esili@adv a@indef_art pase@n1,and@conj forth@adv she@pron%nom walken@v1%pr_3 esili@adv a@indef_art pase@n1,
Arrayed after the lusty seson soote,Arraied° after the lusty° seson sote°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 389,,10,10,Arrayed after the lusty seson soote,Arraied after the lusty seson sote,uSu Su S uS xu Sx,uSu Su S uS xu Sx,arraien@v%ppl_abs after@prep the@def_art lusti@adj sesoun@n sote@adj,arraien@v%ppl_abs after@prep the@def_art lusti@adj sesoun@n sote@adj,
"Lightly, for to pleye and walke on foote","Lightly, for to pleye and walke on fote;",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 390,,9,9,Lightly for to pleye and walke on foote,Lightly for to pleye and walke on fote,Su S u S u Sx u Sx,Su S u S u Sx u Sx,lightli@adv for@prep#adv to@part pleien@v1%inf and@conj walken@v1%inf on@prep fot@n,lightli@adv for@prep#adv to@part pleien@v1%inf and@conj walken@v1%inf on@prep fot@n,
Nat but with fyve or sixe of hir meynee;,Nat but with° five or six of hir meinee;°,data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 391,,10,10,Nat but with fyve or sixe of hir meynee,Nat but with five or six of hir meinee,u S u Sx u Sx u S uS,u S u Sx u S u S uS,not@adv but@conj with@prep five@num_n or@conj six@num_n of@prep hire@pron1%fem_gen meine@n,not@adv but@conj with@prep five@num_n or@conj six@num_n of@prep hire@pron1%fem_gen meine@n,
And in a trench forth in the park gooth she.,"And in a trench,° forth in the park, goth she.",data/riverside_cats/SqT_riv.cat,data/oxford_txts/SqT_oxford.txt,data/csvs/SqT,The Squire's Tale 392,,10,10,And in a trench forth in the park gooth she,And in a trench forth in the park goth she,u S u S u S u S u S,u S u S u S u S u S,and@conj in@prep a@indef_art trench@n forth@adv in@prep the@def_art park@n gon@v%pr_3 she@pron%nom,and@conj in@prep a@indef_art trench@n forth@adv in@prep the@def_art park@n gon@v%pr_3 she@pron%nom,
